"anon_id","attempt","consent","age","year","gender","int","first_language","academic_exp","eng_level","ethnicity","f_edu","m_edu","p_relation","financial","program","pell_grant","minutes","hours","transfer","first_gen","exam1","exam2","exam3","exam4","exam5","final_exam","prep_p_raw","extra_credit","e_correct","p_p_final","exam_total","final_grade","opt_in","views1","p_tot1","views2","p_tot2","views3","p_tot3","views4","p_tot4","views5","p_tot5"
254829058,1,1,18,1,NA,1,1,80,NA,2,2,2,3,2,3,1,"300","20",0,1,79.8333333333333,73.3333333333333,79.3333333333333,72,76.6666666666667,0,275.71,10,0,250,76.2333333333333,83.175,0,1,72.0833333333333,1,67.2727272727273,0,52,0,67,0,75
937637984,1,1,19,2,1,1,0,100,5,8,1,1,3,4,2,0,"240","7.5",0,1,90,75,82.6666666666667,77.6666666666667,88.3333333333333,0,276.25,10,0,250,82.7333333333333,88.05,0,1,100,2,59.0909090909091,1,82,1,44,0,91.6666666666667
572868170,1,1,18,1,1,0,1,50,3,3,3,5,3,7,1,2,"120","4",0,0,89.3333333333333,86.6666666666667,86,88.3333333333333,98.6666666666667,0,269.01,15,5,250,89.8,93.85,1,3,91.6666666666667,4,72.7272727272727,3,64,1,80,1,96.6666666666667
979478060,1,1,20,2,2,1,0,100,6,2,NA,1,1,6,1,1,"70","25",0,1,86.5,88.6666666666667,89.3333333333333,82.6666666666667,94.3333333333333,0,289.63,15,5,250,88.3,92.725,1,3,93.75,9,78.1818181818182,5,74,2,88,1,93.3333333333333
369078697,1,1,18,1,NA,0,1,50,5,3,5,4,3,7,0,0,"3","8.5",0,0,94,79,0,0,85.6666666666667,86,281.08,10,0,250,68.9333333333333,77.7,0,1,85,0,56.3636363636364,NA,NA,NA,NA,0,85
319635035,1,1,18,1,2,1,1,100,5,3,3,3,3,NA,3,1,"180","24",1,1,85,82.6666666666667,89.3333333333333,98.3333333333333,95,0,289.71,15,5,250,90.0666666666667,94.05,1,8,91.6666666666667,3,80,3,72,7,95,4,91.6666666666667
366733969,1,1,20,3,2,1,0,100,5,3,3,1,3,7,0,0,"120","21",1,1,96.6666666666667,93,92,89.6666666666667,87.6666666666667,0,275.91,15,5,250,91.8,95.35,1,2,91.6666666666667,3,100,2,80,1,85,0,73.3333333333333
180784851,1,1,20,2,2,1,0,90,6,4,5,4,3,7,1,2,"120","10",0,0,81.3333333333333,90.6666666666667,80.3333333333333,96,88.3333333333333,80,315.56,13,3,250,87.3333333333333,91.8,1,6,93.3333333333333,4,97.2727272727273,8,65,8,98,2,83.3333333333333
758114184,1,1,22,4,1,0,1,70,3,5,1,3,3,4,NA,NA,"120","1.3",0,1,75,65.3333333333333,71.6666666666667,73.6666666666667,53,0,266.8,10,0,250,67.7333333333333,76.8,0,1,76.6666666666667,0,60,0,65,0,61,0,28.3333333333333
912363783,1,1,20,1,2,0,1,50,5,3,1,1,3,7,0,2,"300","13.4",0,1,76.6666666666667,87.6666666666667,81,80.6666666666667,75,0,319.28,15,5,250,80.2,86.65,1,5,91.6666666666667,2,92.7272727272727,1,75,2,57,1,90
946319876,1,1,19,1,1,1,1,100,5,2,NA,NA,3,2,0,1,"120","7.5",0,NA,69,44.6666666666667,39.3333333333333,43.6666666666667,46.6666666666667,0,204,11.5,1.5,204,48.6666666666667,58.05,1,1,55.8333333333333,1,30.9090909090909,3,22,0,23,0,20
269655601,1,1,22,3,2,1,0,0,6,0,NA,1,3,7,0,2,"180","15",1,1,0,60,64,63,69.6666666666667,54,224.37,14.5,4.5,224.37,62.1333333333333,70.487,1,NA,NA,1,50.9090909090909,1,56,0,40,0,65
524006729,1,1,19,1,2,0,1,32.5,3,3,1,2,3,7,1,0,"180","18",0,1,94,95,96.6666666666667,100,96.6666666666667,0,334,15,5,250,96.4666666666667,98.85,1,9,93.3333333333333,7,88.1818181818182,6,90,2,100,0,91.6666666666667
252651336,1,1,20,3,1,0,1,50,4,6,4,4,NA,5,0,0,"60","25",0,0,90.3333333333333,84,91.6666666666667,86.6666666666667,94.3333333333333,0,258.06,15,5,250,89.4,93.55,1,2,96.6666666666667,9,74.5454545454545,2,89,1,96,1,94.1666666666667
318765174,1,1,29,3,3,1,0,100,6,2,NA,1,0,1,1,1,"120","30",1,1,55,63.6666666666667,77.3333333333333,61.6666666666667,89.3333333333333,72,256.17,15,5,250,72.8,81.1,1,0,45.8333333333333,0,56.3636363636364,0,56,0,40,0,93.3333333333333
452667359,1,1,19,2,2,1,1,95,4,2,2,1,3,3,3,1,"60","15",0,1,85.6666666666667,85.3333333333333,85.6666666666667,88,87.6666666666667,0,339.75,10,0,250,86.4666666666667,90.85,0,4,85,1,78.1818181818182,3,79,2,74,0,90
113366994,1,1,20,2,1,1,1,70,0,3,2,0,NA,7,1,1,"1,440","7",0,1,82,71,63.3333333333333,64.6666666666667,68,0,295.05,10,0,250,69.8,78.35,0,0,84.1666666666667,0,49.0909090909091,0,82,1,44,0,73.3333333333333
449887159,1,1,18,1,2,1,0,100,6,3,5,5,3,7,0,0,"90","36",0,0,95.3333333333333,95,88,96.6666666666667,94.3333333333333,0,286.82,15,5,250,93.8666666666667,96.9,1,4,88.3333333333333,4,90.9090909090909,2,68,2,90,1,98.3333333333333
324354970,1,1,18,1,NA,1,1,60,6,3,4,4,3,7,1,0,"300","14",0,0,97.6666666666667,69.3333333333333,82.3333333333333,86,88.6666666666667,80,333.76,15,5,250,86.9333333333333,91.7,1,3,100,2,61.8181818181818,3,75,2,84,0,92.5
433263990,1,1,19,2,1,1,1,97,5,2,2,2,3,4,3,1,"138","14",0,1,74.6666666666667,55.3333333333333,60.6666666666667,72.6666666666667,76.3333333333333,64,288.8,10,0,250,69.6666666666667,78.25,0,3,78.3333333333333,0,66.3636363636364,0,32,1,73,0,69.1666666666667
398050391,1,1,18,1,2,1,0,95,6,0,1,3,3,7,3,0,"210","21",0,1,68,62,73,90.3333333333333,89.6666666666667,82,356,14.5,4.5,250,80.6,86.9,1,3,70,4,57.2727272727273,1,47,1,82,0,90
227637058,1,1,19,2,2,0,1,30,3,3,3,3,3,7,0,0,"120","6",0,1,78,79,85.3333333333333,73.6666666666667,0,86,289.77,10,0,250,80.4,86.3,0,6,70,4,74.5454545454545,2,60,2,57,NA,NA
811821223,1,1,19,1,2,0,1,80,5,3,1,1,NA,7,0,0,"180","7",0,1,74,67,64.3333333333333,52.6666666666667,58.6666666666667,0,297.98,10,0,250,63.3333333333333,73.5,0,1,85,6,48.1818181818182,1,47,0,28,0,25.8333333333333
142271779,1,1,20,3,2,1,1,100,6,2,3,3,3,4,3,1,"60","25",0,1,69.3333333333333,80.3333333333333,73.3333333333333,70,76,58,289.47,10,0,250,73.8,81.35,0,2,66.6666666666667,2,90.9090909090909,1,68,5,70,0,90
304926441,1,1,20,2,2,1,1,98,6,2,2,2,3,6,3,1,"60","12",0,1,79.6666666666667,76.6666666666667,74.6666666666667,80,70.6666666666667,0,234.79,10,0,234.79,76.3333333333333,81.729,0,0,78.3333333333333,0,77.2727272727273,0,46,0,56,0,68.3333333333333
182785146,1,1,21,4,2,0,1,90,6,3,4,4,3,7,0,0,"120","25",0,0,79,80.3333333333333,80.3333333333333,80.6666666666667,77.3333333333333,0,287.25,10,0,250,79.5333333333333,85.65,0,0,80.8333333333333,0,82.7272727272727,0,59,0,73,0,55
745375837,1,1,21,2,2,0,1,35,3,3,4,5,3,7,1,0,"240","30",0,0,72.6666666666667,79.3333333333333,88.6666666666667,82.3333333333333,86.6666666666667,92,255.25,15,5,250,85.8,90.85,1,2,81.6666666666667,2,57.2727272727273,3,94,6,72,0,91.6666666666667
723890419,1,1,18,1,2,0,1,30,3,3,5,4,3,7,0,0,"40","24",0,0,69,75.3333333333333,65.6666666666667,80,90.6666666666667,76,336.29,13.5,3.5,250,78.2,85,1,2,76.6666666666667,0,70,6,75,1,96,3,96.6666666666667
301974424,1,1,28,4,1,0,1,99,6,3,4,5,3,7,0,1,"60","133",1,0,60,82,68,64,49,0,230.94,10,0,230.94,64.6,72.544,0,0,66.6666666666667,0,82.7272727272727,0,50,0,58,1,66.6666666666667
328976626,1,1,18,1,2,1,0,90,6,5,5,5,3,7,0,0,"500","4",0,0,74.6666666666667,82.6666666666667,76,77.3333333333333,68.6666666666667,64,254.44,10,0,250,75.8666666666667,82.9,0,2,78.3333333333333,2,83.6363636363636,1,56,1,67,0,74.1666666666667
475614568,1,1,20,2,1,1,0,90,6,5,NA,3,1,7,1,0,"120","6",0,1,92.6666666666667,84.6666666666667,79.3333333333333,83.6666666666667,72.3333333333333,0,257.61,10,0,250,82.5333333333333,87.9,0,7,94.1666666666667,3,86.3636363636364,1,66,1,82,0,76.6666666666667
957257347,1,1,19,2,2,1,0,100,6,3,3,3,3,6,1,2,"60","120",0,1,48.6666666666667,60.6666666666667,74.6666666666667,70.6666666666667,56.6666666666667,0,312.62,10,0,250,62.2666666666667,72.7,0,2,50,4,41.8181818181818,4,72,0,53,0,53.3333333333333
801367475,1,1,21,3,1,1,0,90,6,2,2,4,3,6,0,0,"137","20.13",0,0,98.3333333333333,94,91.3333333333333,86,93,0,331,15,5,250,92.5333333333333,95.9,1,1,100,3,83.6363636363636,2,80,2,68,2,95
386621044,1,1,17,1,3,1,0,100,6,8,NA,5,0,7,1,2,"300","4",0,0,94.6666666666667,91,92,100,98,0,308.07,10,0,250,95.1333333333333,97.35,0,0,90.8333333333333,0,94.5454545454545,0,86,0,100,0,95
652652823,1,1,20,2,2,1,0,100,4,3,1,3,3,6,1,2,"60","8",0,1,86.3333333333333,76.6666666666667,76.3333333333333,88.3333333333333,88.6666666666667,70,267.63,10,0,250,83.2666666666667,88.45,0,3,88.3333333333333,2,77.2727272727273,1,51,1,86,0,80
547110702,1,1,19,2,2,1,0,100,6,5,3,1,3,6,3,1,"240","8",0,1,67.3333333333333,37.3333333333333,88,61.3333333333333,74.3333333333333,58,360.01,10,0,250,69.8,78.35,0,6,76.6666666666667,4,30.9090909090909,3,82,2,35,1,76.6666666666667
632358846,1,1,22,4,1,1,1,80,5,2,NA,2,NA,6,3,2,"300","15",0,1,74.3333333333333,0,85,80.6666666666667,81,60,216.05,10,0,216.05,76.2,79.755,0,3,77.5,NA,NA,2,81,3,47,1,65
236620717,1,1,19,1,2,1,0,100,4,5,1,4,NA,7,3,1,"180","28",0,0,87.6666666666667,88,68.6666666666667,87.3333333333333,81.6666666666667,76,305.73,15,5,250,84.1333333333333,89.6,1,3,85.8333333333333,5,78.1818181818182,3,28,4,92,1,74.1666666666667
214167695,1,1,18,1,2,1,1,75,4,2,2,2,3,3,3,1,"120","9",0,1,82,86,85,85.3333333333333,81.6666666666667,72,333.35,15,5,250,84,89.5,1,1,88.3333333333333,4,98.1818181818182,1,73,1,88,1,70.8333333333333
479511161,1,1,19,1,2,0,0,90,5,6,4,4,3,7,0,0,"100","36",0,0,86,82.6666666666667,80.6666666666667,83.6666666666667,84.6666666666667,82,284.71,15,5,250,83.8,89.35,1,9,81.6666666666667,5,74.5454545454545,6,70,7,76,1,90
135935846,1,1,19,1,2,1,0,100,6,2,5,1,0,5,3,1,"300","5",0,1,75,81.3333333333333,79.3333333333333,77.6666666666667,59.6666666666667,0,337.64,15,5,250,74.6,82.45,1,1,75,1,64.5454545454545,0,74,1,68,0,61.6666666666667
719907119,1,1,18,1,1,1,1,100,5,2,3,2,1,2,3,1,"60","7",0,1,61.6666666666667,72.6666666666667,82.6666666666667,73.3333333333333,75,70,346,10,0,250,74.7333333333333,82.05,0,10,61.6666666666667,8,65.4545454545455,10,78,10,41,5,78.3333333333333
847293994,1,1,18,1,2,1,1,95,6,2,3,1,3,7,1,2,"60","3.5",0,1,84.6666666666667,85,84,98.6666666666667,89.3333333333333,82,352.64,15,5,250,88.3333333333333,92.75,1,7,78.3333333333333,3,81.8181818181818,4,78,7,96,0,80.8333333333333
728282013,1,1,18,1,2,1,1,95,6,8,NA,NA,3,7,0,1,"60","25",0,NA,89,98.3333333333333,89.6666666666667,97.6666666666667,94,0,302.67,10,0,250,93.7333333333333,96.3,0,3,85,1,100,2,73,0,93,0,96.6666666666667
447889609,1,1,19,2,2,1,NA,100,5,2,1,3,3,5,0,0,"60","22",0,1,79.6666666666667,86.3333333333333,80.3333333333333,82.3333333333333,68.3333333333333,60,275.95,10,0,250,79.4,85.55,0,1,86.6666666666667,1,87.2727272727273,0,73,1,79,0,53.3333333333333
657193404,1,1,19,1,2,0,1,90,4,8,3,3,3,6,0,2,"180","20",0,1,72.6666666666667,71.3333333333333,87.3333333333333,95.3333333333333,94.3333333333333,82,276.05,12,2,250,86.3333333333333,90.95,1,3,58.3333333333333,10,46.3636363636364,7,66,5,96,1,93.3333333333333
194502456,1,1,20,3,2,1,0,85,6,4,2,1,3,6,0,2,"200","4",0,1,83.5,89,88.6666666666667,89.6666666666667,93.3333333333333,0,299.12,10,0,250,88.8333333333333,92.625,0,0,83.75,0,74.5454545454545,0,70,0,84,0,90.8333333333333
460564773,1,1,19,2,1,1,0,100,6,5,3,5,0,4,0,0,"0","5",0,0,88.6666666666667,80,82.6666666666667,75.3333333333333,71.6666666666667,0,267.58,10,0,250,79.6666666666667,85.75,0,3,84.1666666666667,0,71.8181818181818,0,66,1,66,0,62.5
709468734,1,1,18,1,2,1,0,100,6,5,NA,3,1,3,3,1,"240","12",0,1,78.3333333333333,70,86.6666666666667,94.3333333333333,89.6666666666667,90,333.3,14.5,4.5,250,87.8,92.3,1,6,70.8333333333333,12,59.0909090909091,7,60,2,98,2,78.3333333333333
758890129,1,1,18,1,2,1,0,70,6,5,4,5,0,6,0,0,"210","35",0,0,95.3333333333333,100,93.3333333333333,92.6666666666667,94,0,305.82,10,0,250,95.0666666666667,97.3,0,0,88.3333333333333,0,100,0,84,0,88,0,93.3333333333333
209142135,1,1,20,3,2,1,0,80,6,3,4,4,0,7,0,0,"157","25",0,0,86.6666666666667,79,80.6666666666667,73.6666666666667,88.6666666666667,84,303.96,10,0,250,83.8,88.85,0,5,79.1666666666667,5,71.8181818181818,3,72,3,82,0,80
280837706,1,1,21,3,2,1,0,100,6,5,4,5,3,6,0,2,"100","65",0,0,85.6666666666667,90,88.3333333333333,88,94.6666666666667,0,289.25,15,5,250,89.3333333333333,93.5,1,7,85,11,81.8181818181818,3,81,3,89,1,90
202029752,1,1,18,1,2,0,1,50,4,3,4,1,3,6,0,0,"120","30",0,1,71.6666666666667,68.3333333333333,0,74.6666666666667,70.6666666666667,78,259,10,0,250,72.6666666666667,80.5,0,1,60,3,61.8181818181818,NA,NA,3,45,0,58.3333333333333
582758130,1,1,20,3,2,1,0,90,6,2,4,4,0,4,3,1,"180","12",0,0,49.6666666666667,0,46.3333333333333,52.6666666666667,59,46,265.41,10,0,250,50.7333333333333,64.05,0,2,32.5,NA,NA,0,35,2,40,0,58.3333333333333
139245895,1,1,18,1,2,1,1,90,6,3,4,5,3,7,0,0,"120","20",0,0,92,92.6666666666667,97.3333333333333,98,95.6666666666667,0,258.55,10,0,250,95.1333333333333,97.35,0,3,80,1,86.3636363636364,1,92,1,94,0,93.3333333333333
993041353,1,1,20,2,1,1,0,70,6,5,5,5,NA,5,2,0,"120","10",0,0,85.3333333333333,83.6666666666667,74.3333333333333,96.6666666666667,81,74,263,10,0,250,84.2,89.15,0,3,81.6666666666667,3,90.9090909090909,1,77,3,90,1,73.3333333333333
546969936,1,1,21,3,2,1,1,100,6,2,2,1,3,5,1,1,"360","40",0,1,0,56.6666666666667,39.6666666666667,57.3333333333333,64.6666666666667,62,254.28,15,5,250,56.0666666666667,68.55,1,NA,NA,3,42.7272727272727,3,23,6,17,1,56.6666666666667
976003461,1,1,20,3,2,1,0,95,6,0,NA,NA,NA,1,3,1,"120","360",0,NA,83,60.3333333333333,72.3333333333333,68.3333333333333,76.6666666666667,84,299.54,10,0,250,76.8666666666667,83.65,0,2,82.5,2,51.8181818181818,4,49,5,56,0,83.3333333333333
396184563,1,1,18,1,2,1,0,100,6,7,5,4,3,6,0,0,"90","25",0,0,91,81.3333333333333,92.6666666666667,91,87.3333333333333,78,301.29,15,5,250,88.6666666666667,93,1,1,90,1,70,2,90,1,93,1,76.6666666666667
503033215,1,1,20,3,2,1,0,85,6,3,3,3,3,3,3,1,"120","90",0,1,96.6666666666667,80.3333333333333,78.6666666666667,82.6666666666667,87,80,312.8,10,0,250,85.3333333333333,90,0,4,100,3,64.5454545454545,1,66,7,74,1,71.6666666666667
694436763,1,1,19,2,2,1,0,100,6,8,5,5,3,7,0,0,"180","18",0,0,86.3333333333333,88.3333333333333,85.3333333333333,81.3333333333333,77,82,330,15,5,250,84.6666666666667,90,1,2,96.6666666666667,2,90.9090909090909,1,84,0,81,1,55
487948592,1,1,19,2,2,1,0,100,5,5,4,3,3,2,3,1,"120","25",0,1,93.5,93.3333333333333,80.3333333333333,88,93.3333333333333,84,345.33,10,0,250,90.4333333333333,93.825,0,3,92.0833333333333,2,90.9090909090909,5,45,3,74,0,91.6666666666667
316964435,1,1,19,2,1,1,0,95,5,5,4,5,3,6,0,0,"45","40",0,0,91.8333333333333,93,90.6666666666667,89,96,96,260.75,10,0,250,93.5,96.125,0,2,93.75,1,90,1,72,2,77,1,98.3333333333333
112643012,1,1,20,3,2,1,1,100,5,2,3,3,3,6,3,1,"240","14",0,1,92.6666666666667,95,94,94,95,0,256,10,0,250,94.1333333333333,96.6,0,5,85.8333333333333,7,90.9090909090909,6,94,4,92,2,87.5
783478639,1,1,18,1,2,1,0,90,6,5,4,1,3,6,1,0,"240","10",0,1,87,85.6666666666667,88,83.3333333333333,86.3333333333333,0,252,10,0,250,86.0666666666667,90.55,0,2,96.6666666666667,1,98.1818181818182,1,92,1,91,0,95
112474813,1,1,19,2,2,1,0,80,5,8,5,5,3,6,0,0,"20","35",0,0,82.5,75.3333333333333,74,65.6666666666667,78.3333333333333,94,322.33,10,0,250,80.8333333333333,86.625,0,4,93.75,1,69.0909090909091,1,46,2,63,2,75
510439282,1,1,18,1,3,1,0,92,4,2,NA,NA,NA,1,0,1,"180","6",0,NA,92.3333333333333,84.6666666666667,95.3333333333333,79.6666666666667,87.3333333333333,0,282.57,10,0,250,87.8666666666667,91.9,0,0,89.1666666666667,2,85.4545454545455,0,90,1,80,0,85
603953010,1,1,18,1,2,1,0,100,6,3,5,5,3,6,0,0,"120","4.5",0,0,85,80.3333333333333,94.6666666666667,96,97.6666666666667,88,299.58,10,0,250,92.2666666666667,95.2,0,4,79.1666666666667,14,55.4545454545455,2,98,2,88,1,98.3333333333333
897321276,1,1,18,1,2,1,0,100,6,2,4,4,3,7,0,0,"150","28",0,0,94,93,91,91.6666666666667,84.6666666666667,0,347,15,5,250,90.8666666666667,94.65,1,4,93.3333333333333,3,94.5454545454545,2,85,2,85,1,74.1666666666667
731581803,1,1,18,1,2,1,1,99,6,5,4,4,3,6,0,0,"150","7",0,0,87.8333333333333,98.6666666666667,89.3333333333333,96.6666666666667,98.6666666666667,0,323.57,10,0,250,94.2333333333333,96.675,0,7,82.0833333333333,1,96.3636363636364,3,72,1,95,1,96.6666666666667
186214004,1,1,18,1,2,1,0,100,6,1,1,1,3,4,0,0,"120","8",0,1,84.1666666666667,55,80.3333333333333,68.6666666666667,71.6666666666667,54,268.61,10,0,250,71.9666666666667,79.975,0,0,87.0833333333333,0,17.2727272727273,0,81,0,56,0,45
470559090,1,1,19,2,2,1,0,95,6,3,4,4,3,7,0,0,"180","49",0,0,89.3333333333333,90.3333333333333,85.6666666666667,85.3333333333333,97.3333333333333,0,315,10,0,250,89.6,93.2,0,2,100,2,84.5454545454545,5,71,5,76,1,93.3333333333333
832010071,1,1,19,2,2,1,0,90,6,5,4,5,3,7,2,0,"0","49",0,0,93,96.3333333333333,94.6666666666667,85,92,0,344.07,10,0,250,92.2,95.15,0,1,95,0,96.3636363636364,0,88,0,65,0,88.3333333333333
343479477,1,1,19,2,2,1,1,100,6,3,NA,1,0,6,2,1,"180","12",0,1,91,81,92.3333333333333,89.3333333333333,93.6666666666667,0,277.4,15,5,250,89.4666666666667,93.6,1,1,91.6666666666667,5,75.4545454545455,2,91,0,93,0,92.5
999445433,1,1,19,1,2,1,1,40,3,3,4,4,3,5,3,0,"180","21",0,0,62.3333333333333,44.3333333333333,72,69.3333333333333,79.3333333333333,52,363.25,15,5,250,67,76.75,1,10,55.8333333333333,8,16.3636363636364,5,64,4,53,1,76.6666666666667
448840693,1,1,18,1,2,1,0,100,5,5,1,1,3,7,3,1,"239","50",0,1,93,97.3333333333333,92.3333333333333,88,82.3333333333333,90,297.51,10,0,250,92.1333333333333,95.1,0,2,90.8333333333333,4,96.3636363636364,1,77,2,89,0,93.3333333333333
970354165,1,1,19,2,1,1,0,100,6,2,1,1,3,3,3,0,"120","20",0,1,70.6666666666667,71,84,76,66.6666666666667,74,328.5,15,5,250,75.1333333333333,82.85,1,7,68.3333333333333,4,72.7272727272727,2,90,3,55,1,74.1666666666667
195890354,1,1,18,1,2,1,0,100,5,3,5,5,3,7,0,0,"180","14",0,0,88.3333333333333,100,98,85.6666666666667,94,0,328,15,5,250,93.2,96.4,1,6,100,4,100,3,98,4,92,2,85
270893954,1,1,19,2,1,1,0,85,5,2,5,5,NA,6,0,0,"0","12",0,0,90.1666666666667,79,82.6666666666667,95.3333333333333,87.6666666666667,0,284.1,10,0,250,86.9666666666667,91.225,0,0,83.75,0,74.5454545454545,0,80,0,86,0,73.3333333333333
269878493,1,1,20,2,1,1,0,99,5,1,1,3,1,7,0,0,"180","16",0,1,81.5,95.3333333333333,97.3333333333333,89,94,0,291.8,10,0,250,91.4333333333333,94.575,0,2,87.0833333333333,2,87.2727272727273,2,96,2,72,0,93.3333333333333
244807233,1,1,18,1,2,1,1,70,6,3,2,2,3,2,3,1,"480","40",0,1,80.3333333333333,88,94,91,77,0,293.11,14,4,250,86.0666666666667,90.95,1,2,81.6666666666667,1,76.3636363636364,1,96,0,89,1,84.1666666666667
808778151,1,1,21,3,NA,1,0,90,5,2,2,2,3,3,3,1,"210","3",0,1,85.5,88,80.6666666666667,94.6666666666667,95,72,293.79,14.5,4.5,250,88.7666666666667,93.025,1,2,88.75,2,80.9090909090909,2,70,0,89,0,91.6666666666667
867122195,1,1,22,2,2,1,1,100,5,2,4,1,3,2,0,1,"45","15",0,1,92.6666666666667,89,90.3333333333333,97.6666666666667,93.6666666666667,0,281.97,10,0,250,92.6666666666667,95.5,0,4,90,3,83.6363636363636,1,93,2,98,1,88.3333333333333
507716504,1,1,19,2,2,1,1,54,6,3,NA,1,NA,NA,3,1,"120","35",0,1,72.3333333333333,78.3333333333333,63.3333333333333,75.3333333333333,84,82,267.8,15,5,250,78.4,85.3,1,2,73.3333333333333,5,46.3636363636364,2,34,4,76,0,85
199409094,1,1,20,3,2,1,1,100,6,2,NA,NA,1,3,3,1,"240","5",0,NA,74.5,41,62.6666666666667,51,63,48,345.57,14.5,4.5,250,59.8333333333333,71.325,1,1,86.25,0,30.9090909090909,1,44,0,38,1,55.8333333333333
463307452,1,1,18,1,2,1,NA,70,3,3,NA,1,NA,NA,3,1,"120","2",0,1,76.6666666666667,61.6666666666667,46,75.3333333333333,69.3333333333333,56,339.13,10,0,250,67.8,76.85,0,3,70.8333333333333,7,50,4,6,1,46,0,66.6666666666667
299385182,1,1,20,3,2,1,0,95,6,3,4,4,0,6,0,2,"420","12",0,0,78,68.6666666666667,69.3333333333333,91.6666666666667,79.6666666666667,72,308,14.5,4.5,250,78.1333333333333,85.05,1,1,74.1666666666667,7,64.5454545454545,8,56,1,90,0,76.6666666666667
898322127,1,1,19,1,2,1,1,80,5,2,2,2,3,4,3,1,"240","12",0,1,89,85.6666666666667,89,93,95.6666666666667,78,333.07,10,0,250,90.4666666666667,93.85,0,11,85,7,75.4545454545455,8,87,6,100,1,93.3333333333333
661677653,1,1,18,1,2,1,1,100,6,6,0,2,3,NA,3,1,"50","73",0,1,65.6666666666667,53,60.3333333333333,62,76.6666666666667,58,276.4,10,0,250,64.5333333333333,74.4,0,3,78.3333333333333,2,21.8181818181818,5,47,5,31,1,78.3333333333333
785554359,1,1,18,1,2,1,1,60,6,2,3,3,3,7,1,0,"45","10",0,1,83.3333333333333,58,75.6666666666667,43,79,0,357.21,10,0,250,67.8,76.85,0,1,98.3333333333333,0,44.5454545454545,0,61,1,36,0,80
129294833,1,1,19,2,2,1,0,90,6,3,4,4,3,7,0,0,"70","3.5",0,0,79.3333333333333,82,77.3333333333333,56.6666666666667,72,68,350.7,14.5,4.5,250,75.7333333333333,83.25,1,5,77.5,4,64.5454545454545,2,60,1,63,0,59.1666666666667
824416455,1,1,18,1,2,1,1,100,5,3,0,0,3,7,1,0,"120","56",0,1,55.3333333333333,61,71.3333333333333,72,63,54,355.43,10,0,250,64.5333333333333,74.4,0,7,38.3333333333333,7,52.7272727272727,5,32,5,56,1,48.3333333333333
563323542,1,1,19,2,2,1,1,90,6,0,5,3,3,7,0,0,"60","21",0,1,0,87,78.6666666666667,89.6666666666667,80.3333333333333,74,314.98,10,0,250,81.9333333333333,87.45,0,NA,NA,6,78.1818181818182,3,78,1,99,0,63.3333333333333
517635551,1,1,19,2,2,1,0,95,6,2,3,3,3,7,0,0,"180","22",0,1,93.3333333333333,86,82,89,91,88,281.15,10,0,250,89.4666666666667,93.1,0,1,91.6666666666667,1,70.9090909090909,2,56,1,94,0,90
285599449,1,1,20,3,2,1,0,100,6,3,4,4,1,7,1,0,"420","2,100",0,0,90.3333333333333,82.6666666666667,65.3333333333333,79.6666666666667,91.3333333333333,94,262.18,10,0,250,87.6,91.7,0,5,88.3333333333333,3,80,5,60,5,70,2,95
816890104,1,1,21,3,2,1,1,100,6,2,4,1,3,7,0,0,"360","14",0,1,88.3333333333333,94.6666666666667,77.3333333333333,96.3333333333333,86.3333333333333,72,324.17,10,0,250,88.6,92.45,0,4,93.3333333333333,2,90,1,60,0,94,0,74.1666666666667
732876202,1,1,18,1,2,0,1,80,6,3,4,4,0,7,0,0,"120","6",0,0,86,97.3333333333333,85.6666666666667,80.3333333333333,86.3333333333333,0,299.6,10,0,250,87.1333333333333,91.35,0,3,85.8333333333333,3,92.7272727272727,2,85,2,71,0,78.3333333333333
839659993,1,1,19,2,2,1,1,90,5,3,NA,2,0,6,3,1,"3","12",0,1,90,90.3333333333333,70.6666666666667,62,80.6666666666667,82,278.51,15,5,250,82.7333333333333,88.55,1,3,100,3,87.2727272727273,2,54,2,62,3,93.3333333333333
333045292,1,1,20,3,2,1,0,95,6,1,1,1,3,3,1,1,"180","5.5",0,1,83.6666666666667,69.6666666666667,77,70,68,80,250.11,10,0,250,76.0666666666667,83.05,0,0,96.6666666666667,1,62.7272727272727,1,49,0,46,0,61.6666666666667
410837326,1,1,20,2,1,1,1,80,6,3,5,5,NA,4,0,0,"90","5",1,0,69.6666666666667,73,81,68.3333333333333,65.6666666666667,54,215.08,10,0,215.08,71.5333333333333,76.158,0,2,70,2,69.0909090909091,2,67,2,56,0,71.6666666666667
312048108,1,1,19,2,2,1,1,100,6,3,4,4,3,7,0,0,"160","14",0,0,93.6666666666667,97,94.3333333333333,92.3333333333333,89,88,305.1,10,5,250,93.2666666666667,95.95,1,7,88.3333333333333,3,91.8181818181818,2,83,2,92,0,93.3333333333333
406349862,1,1,20,3,1,1,1,95,6,2,0,0,3,4,3,1,"20","2",0,1,77,68.6666666666667,82.3333333333333,85,96.6666666666667,82,338,15,5,250,84.6,89.95,1,5,75.8333333333333,7,46.3636363636364,5,71,4,87,1,95
295039653,1,1,19,1,1,1,0,99,6,4,4,4,3,7,0,0,"120","42",0,0,90.3333333333333,92.6666666666667,87.6666666666667,88.6666666666667,90.3333333333333,0,274.46,10,0,250,89.9333333333333,93.45,0,2,96.6666666666667,2,84.5454545454545,1,91,1,71,0,96.6666666666667
