"student_id","time","attempt","question_id","numRep","currentMistakes","newMistakes","pastMistakes","pRep"
919787061,4,4,"OPDEF",0,0,0,7,0
919787061,4,3,"CV",0,1,1,4,0
919787061,4,1,"COMPCV",NA,0,0,0,NA
919787061,4,2,"Interpret",NA,1,1,0,NA
919787061,4,2,"Interpret",NA,1,1,0,NA
919787061,4,2,"CONFOUND",NA,0,0,0,NA
919787061,4,1,"IVTHREAT",NA,0,0,0,NA
919787061,4,1,"REP",NA,0,0,0,NA
919793974,1,1,"H0",NA,3,3,0,NA
919793974,1,1,"H1",NA,0,0,0,NA
919793974,1,1,"OPDEF",2,3,1,3,0.666666666666667
919793974,2,2,"OPDEF",0,3,3,4,0
919793974,2,1,"CV",NA,0,0,0,NA
919793974,2,1,"Interpret",NA,1,1,0,NA
919793974,2,1,"Interpret",0,1,1,1,0
919793974,3,3,"OPDEF",0,0,0,7,0
919793974,3,2,"CV",NA,0,0,0,NA
919793974,3,1,"CONFOUND",NA,0,0,0,NA
919793974,4,4,"OPDEF",0,0,0,7,0
919793974,4,3,"CV",NA,0,0,0,NA
919793974,4,1,"COMPCV",NA,0,0,0,NA
919793974,4,2,"Interpret",0,0,0,1,0
919793974,4,2,"Interpret",0,0,0,2,0
919793974,4,2,"CONFOUND",NA,0,0,0,NA
919793974,4,1,"IVTHREAT",NA,0,0,0,NA
919793974,4,1,"REP",0,0,0,1,0
919794151,1,1,"H0",NA,3,3,0,NA
919794151,1,1,"H1",NA,0,0,0,NA
919794151,1,1,"OPDEF",0,2,2,2,0
919794151,2,2,"OPDEF",0,1,1,4,0
919794151,2,1,"CV",0,3,3,1,0
919794151,2,1,"Interpret",1,2,1,2,0.5
919794151,2,1,"Interpret",1,2,1,2,0.5
919794151,3,3,"OPDEF",0,0,0,5,0
919794151,3,2,"CV",0,0,0,4,0
919794151,3,1,"CONFOUND",NA,0,0,0,NA
919794151,4,4,"OPDEF",0,0,0,5,0
919794151,4,3,"CV",0,2,2,4,0
919794151,4,1,"COMPCV",NA,3,3,0,NA
919794151,4,2,"Interpret",2,2,0,3,0.666666666666667
919794151,4,2,"Interpret",2,2,0,3,0.666666666666667
919794151,4,2,"CONFOUND",NA,0,0,0,NA
919794151,4,1,"IVTHREAT",NA,2,2,0,NA
919794151,4,1,"REP",NA,0,0,0,NA
919796366,1,1,"H0",NA,3,3,0,NA
919796366,1,1,"H1",1,1,0,2,0.5
919796366,1,1,"OPDEF",2,8,6,4,0.5
919796366,2,2,"OPDEF",0,0,0,10,0
919796366,2,1,"CV",NA,0,0,0,NA
919796366,2,1,"Interpret",NA,2,2,0,NA
919796366,2,1,"Interpret",0,2,2,2,0
919796366,3,3,"OPDEF",0,0,0,10,0
919796366,3,2,"CV",NA,0,0,0,NA
919796366,3,1,"CONFOUND",NA,0,0,0,NA
919796366,4,4,"OPDEF",2,2,0,10,0.2
919796366,4,3,"CV",NA,2,2,0,NA
919796366,4,1,"COMPCV",0,1,1,1,0
919796366,4,2,"Interpret",0,0,0,2,0
919796366,4,2,"Interpret",0,0,0,4,0
919796366,4,2,"CONFOUND",NA,0,0,0,NA
919796366,4,1,"IVTHREAT",NA,2,2,0,NA
919796366,4,1,"REP",NA,1,1,0,NA
919802470,1,1,"H0",0,3,3,1,0
919802470,1,1,"H1",NA,0,0,0,NA
919802470,1,1,"OPDEF",1,2,1,4,0.25
919802470,2,2,"OPDEF",0,2,2,5,0
919802470,2,1,"CV",NA,3,3,0,NA
919802470,2,1,"Interpret",1,2,1,2,0.5
919802470,2,1,"Interpret",1,2,1,2,0.5
919802470,3,3,"OPDEF",0,0,0,7,0
919802470,3,2,"CV",1,5,4,3,0.333333333333333
919802470,3,1,"CONFOUND",NA,0,0,0,NA
919802470,4,4,"OPDEF",1,1,0,7,0.142857142857143
919802470,4,3,"CV",1,2,1,7,0.142857142857143
919802470,4,1,"COMPCV",NA,0,0,0,NA
919802470,4,2,"Interpret",2,2,0,3,0.666666666666667
919802470,4,2,"Interpret",2,2,0,3,0.666666666666667
919802470,4,2,"CONFOUND",NA,3,3,0,NA
919802470,4,1,"IVTHREAT",1,1,0,3,0.333333333333333
919802470,4,1,"REP",0,3,3,2,0
919809499,1,1,"H0",0,3,3,1,0
919809499,1,1,"H1",NA,0,0,0,NA
919809499,1,1,"OPDEF",1,3,2,3,0.333333333333333
919809499,2,2,"OPDEF",1,1,0,5,0.2
919809499,2,1,"CV",NA,3,3,0,NA
919809499,2,1,"Interpret",0,0,0,1,0
919809499,2,1,"Interpret",NA,0,0,0,NA
919809499,3,3,"OPDEF",0,0,0,5,0
919809499,3,2,"CV",0,3,3,3,0
919809499,3,1,"CONFOUND",NA,0,0,0,NA
919809499,4,4,"OPDEF",0,0,0,5,0
919809499,4,3,"CV",0,0,0,6,0
919809499,4,1,"COMPCV",NA,1,1,0,NA
919809499,4,2,"Interpret",0,0,0,1,0
919809499,4,2,"Interpret",NA,0,0,0,NA
919809499,4,2,"CONFOUND",NA,0,0,0,NA
919809499,4,1,"IVTHREAT",NA,0,0,0,NA
919809499,4,1,"REP",NA,0,0,0,NA
919813414,1,1,"H0",NA,3,3,0,NA
919813414,1,1,"H1",NA,0,0,0,NA
919813414,1,1,"OPDEF",0,2,2,3,0
919813414,2,2,"OPDEF",3,4,1,5,0.6
919813414,2,1,"CV",0,0,0,1,0
919813414,2,1,"Interpret",NA,2,2,0,NA
919813414,2,1,"Interpret",0,2,2,2,0
919813414,3,3,"OPDEF",0,0,0,6,0
919813414,3,2,"CV",0,3,3,1,0
919813414,3,1,"CONFOUND",NA,2,2,0,NA
919813414,4,4,"OPDEF",0,0,0,6,0
919813414,4,3,"CV",0,0,0,4,0
919813414,4,1,"COMPCV",NA,0,0,0,NA
919813414,4,2,"Interpret",0,0,0,2,0
919813414,4,2,"Interpret",0,0,0,4,0
919813414,4,2,"CONFOUND",0,0,0,2,0
919813414,4,1,"IVTHREAT",0,0,0,1,0
919813414,4,1,"REP",0,0,0,1,0
919832301,1,1,"H0",NA,3,3,0,NA
919832301,1,1,"H1",NA,0,0,0,NA
919832301,1,1,"OPDEF",1,2,1,3,0.333333333333333
919832301,2,2,"OPDEF",0,4,4,4,0
919832301,2,1,"CV",1,3,2,1,1
919832301,2,1,"Interpret",0,2,2,1,0
919832301,2,1,"Interpret",0,2,2,2,0
919832301,3,3,"OPDEF",1,2,1,8,0.125
919832301,3,2,"CV",1,3,2,3,0.333333333333333
919832301,3,1,"CONFOUND",NA,3,3,0,NA
919832301,4,4,"OPDEF",1,1,0,9,0.111111111111111
919832301,4,3,"CV",1,2,1,5,0.2
919832301,4,1,"COMPCV",NA,1,1,0,NA
919832301,4,2,"Interpret",0,0,0,3,0
919832301,4,2,"Interpret",0,0,0,4,0
919832301,4,2,"CONFOUND",0,0,0,3,0
919832301,4,1,"IVTHREAT",0,0,0,2,0
919832301,4,1,"REP",NA,0,0,0,NA
919859520,1,1,"H0",0,3,3,1,0
919859520,1,1,"H1",NA,0,0,0,NA
919859520,1,1,"OPDEF",1,3,2,3,0.333333333333333
919859520,2,2,"OPDEF",2,3,1,5,0.4
919859520,2,1,"CV",0,0,0,2,0
919859520,2,1,"Interpret",0,1,1,2,0
919859520,2,1,"Interpret",0,1,1,1,0
919859520,3,3,"OPDEF",0,0,0,6,0
919859520,3,2,"CV",0,2,2,2,0
919859520,3,1,"CONFOUND",NA,1,1,0,NA
919859520,4,4,"OPDEF",0,0,0,6,0
919859520,4,3,"CV",1,2,1,4,0.25
919859520,4,1,"COMPCV",0,2,2,3,0
919859520,4,2,"Interpret",2,2,0,3,0.666666666666667
919859520,4,2,"Interpret",2,2,0,2,1
919859520,4,2,"CONFOUND",0,0,0,1,0
919859520,4,1,"IVTHREAT",NA,2,2,0,NA
919859520,4,1,"REP",NA,0,0,0,NA
919860519,1,1,"H0",NA,3,3,0,NA
919860519,1,1,"H1",NA,0,0,0,NA
919860519,1,1,"OPDEF",0,3,3,2,0
919860519,2,2,"OPDEF",0,0,0,5,0
919860519,2,1,"CV",0,4,4,1,0
919860519,2,1,"Interpret",NA,1,1,0,NA
919860519,2,1,"Interpret",0,1,1,1,0
919860519,3,3,"OPDEF",0,0,0,5,0
919860519,3,2,"CV",0,1,1,5,0
919860519,3,1,"CONFOUND",NA,0,0,0,NA
919860519,4,4,"OPDEF",1,1,0,5,0.2
919860519,4,3,"CV",0,0,0,6,0
919860519,4,1,"COMPCV",NA,1,1,0,NA
919860519,4,2,"Interpret",0,0,0,1,0
919860519,4,2,"Interpret",0,0,0,2,0
919860519,4,2,"CONFOUND",NA,0,0,0,NA
919860519,4,1,"IVTHREAT",1,2,1,2,0.5
919860519,4,1,"REP",0,0,0,3,0
919864667,1,1,"H0",NA,3,3,0,NA
919864667,1,1,"H1",0,0,0,2,0
919864667,1,1,"OPDEF",3,7,4,9,0.333333333333333
919864667,2,2,"OPDEF",4,5,1,13,0.307692307692308
919864667,2,1,"CV",NA,0,0,0,NA
919864667,2,1,"Interpret",1,2,1,2,0.5
919864667,2,1,"Interpret",1,2,1,2,0.5
919864667,3,3,"OPDEF",1,2,1,14,0.0714285714285714
919864667,3,2,"CV",NA,0,0,0,NA
919864667,3,1,"CONFOUND",NA,0,0,0,NA
919864667,4,4,"OPDEF",1,1,0,15,0.0666666666666667
919864667,4,3,"CV",NA,0,0,0,NA
919864667,4,1,"COMPCV",0,1,1,2,0
919864667,4,2,"Interpret",1,2,1,3,0.333333333333333
919864667,4,2,"Interpret",1,2,1,3,0.333333333333333
919864667,4,2,"CONFOUND",NA,0,0,0,NA
919864667,4,1,"IVTHREAT",0,0,0,1,0
919864667,4,1,"REP",NA,3,3,0,NA
919881239,1,1,"H0",NA,3,3,0,NA
919881239,1,1,"H1",0,0,0,2,0
919881239,1,1,"OPDEF",0,2,2,4,0
919881239,2,2,"OPDEF",1,5,4,6,0.166666666666667
919881239,2,1,"CV",0,3,3,5,0
919881239,2,1,"Interpret",NA,2,2,0,NA
919881239,2,1,"Interpret",0,2,2,2,0
919881239,3,3,"OPDEF",0,0,0,10,0
919881239,3,2,"CV",0,0,0,8,0
919881239,3,1,"CONFOUND",NA,0,0,0,NA
919881239,4,4,"OPDEF",1,1,0,10,0.1
919881239,4,3,"CV",1,3,2,8,0.125
919881239,4,1,"COMPCV",NA,0,0,0,NA
919881239,4,2,"Interpret",0,2,2,2,0
919881239,4,2,"Interpret",0,2,2,4,0
919881239,4,2,"CONFOUND",NA,0,0,0,NA
919881239,4,1,"IVTHREAT",NA,0,0,0,NA
919881239,4,1,"REP",NA,1,1,0,NA
919881417,1,1,"H0",NA,3,3,0,NA
919881417,1,1,"H1",NA,1,1,0,NA
919881417,1,1,"OPDEF",NA,4,4,0,NA
919881417,2,2,"OPDEF",2,6,4,4,0.5
919881417,2,1,"CV",NA,6,6,0,NA
919881417,2,1,"Interpret",0,2,2,1,0
919881417,2,1,"Interpret",0,2,2,2,0
919881417,3,3,"OPDEF",0,0,0,8,0
919881417,3,2,"CV",0,0,0,6,0
919881417,3,1,"CONFOUND",NA,0,0,0,NA
919881417,4,4,"OPDEF",0,0,0,8,0
919881417,4,3,"CV",0,0,0,6,0
919881417,4,1,"COMPCV",NA,0,0,0,NA
919881417,4,2,"Interpret",0,0,0,3,0
919881417,4,2,"Interpret",0,0,0,4,0
919881417,4,2,"CONFOUND",NA,0,0,0,NA
919881417,4,1,"IVTHREAT",0,0,0,3,0
919881417,4,1,"REP",0,0,0,2,0
919903874,1,1,"H0",0,3,3,1,0
919903874,1,1,"H1",NA,0,0,0,NA
919903874,1,1,"OPDEF",0,0,0,2,0
919903874,2,2,"OPDEF",0,5,5,2,0
919903874,2,1,"CV",NA,0,0,0,NA
919903874,2,1,"Interpret",0,2,2,2,0
919903874,2,1,"Interpret",0,2,2,2,0
919903874,3,3,"OPDEF",0,0,0,7,0
919903874,3,2,"CV",NA,3,3,0,NA
919903874,3,1,"CONFOUND",NA,0,0,0,NA
919903874,4,4,"OPDEF",0,0,0,7,0
919903874,4,3,"CV",1,1,0,3,0.333333333333333
919903874,4,1,"COMPCV",NA,3,3,0,NA
919903874,4,2,"Interpret",2,2,0,4,0.5
919903874,4,2,"Interpret",2,2,0,4,0.5
919903874,4,2,"CONFOUND",NA,0,0,0,NA
919903874,4,1,"IVTHREAT",0,0,0,2,0
919903874,4,1,"REP",0,3,3,1,0
919905432,1,1,"H0",NA,3,3,0,NA
919905432,1,1,"H1",NA,0,0,0,NA
919905432,1,1,"OPDEF",0,1,1,3,0
919905432,2,2,"OPDEF",0,2,2,4,0
919905432,2,1,"CV",0,0,0,5,0
919905432,2,1,"Interpret",NA,1,1,0,NA
919905432,2,1,"Interpret",0,1,1,1,0
919905432,3,3,"OPDEF",2,3,1,6,0.333333333333333
919905432,3,2,"CV",0,0,0,5,0
919905432,3,1,"CONFOUND",NA,0,0,0,NA
919905432,4,4,"OPDEF",0,0,0,7,0
919905432,4,3,"CV",0,0,0,5,0
919905432,4,1,"COMPCV",NA,0,0,0,NA
919905432,4,2,"Interpret",0,0,0,1,0
919905432,4,2,"Interpret",0,0,0,2,0
919905432,4,2,"CONFOUND",NA,0,0,0,NA
919905432,4,1,"IVTHREAT",NA,0,0,0,NA
919905432,4,1,"REP",0,0,0,2,0
919914232,1,1,"H0",NA,3,3,0,NA
919914232,1,1,"H1",NA,0,0,0,NA
919914232,1,1,"OPDEF",0,2,2,3,0
919914232,2,2,"OPDEF",0,2,2,5,0
919914232,2,1,"CV",0,4,4,1,0
919914232,2,1,"Interpret",0,2,2,1,0
919914232,2,1,"Interpret",0,2,2,2,0
919914232,3,3,"OPDEF",0,0,0,7,0
919914232,3,2,"CV",0,0,0,5,0
919914232,3,1,"CONFOUND",NA,0,0,0,NA
919914232,4,4,"OPDEF",0,0,0,7,0
919914232,4,3,"CV",0,1,1,5,0
919914232,4,1,"COMPCV",NA,1,1,0,NA
919914232,4,2,"Interpret",1,2,1,3,0.333333333333333
919914232,4,2,"Interpret",1,2,1,4,0.25
919914232,4,2,"CONFOUND",NA,0,0,0,NA
919914232,4,1,"IVTHREAT",NA,0,0,0,NA
919914232,4,1,"REP",NA,1,1,0,NA
919914818,1,1,"H0",0,3,3,1,0
919914818,1,1,"H1",0,0,0,1,0
919914818,1,1,"OPDEF",NA,6,6,0,NA
919914818,2,2,"OPDEF",1,1,0,6,0.166666666666667
919914818,2,1,"CV",0,0,0,3,0
919914818,2,1,"Interpret",0,2,2,2,0
919914818,2,1,"Interpret",0,2,2,2,0
919914818,3,3,"OPDEF",0,0,0,6,0
919914818,3,2,"CV",0,3,3,3,0
919914818,3,1,"CONFOUND",NA,0,0,0,NA
919914818,4,4,"OPDEF",0,0,0,6,0
919914818,4,3,"CV",0,0,0,6,0
919914818,4,1,"COMPCV",NA,0,0,0,NA
919914818,4,2,"Interpret",0,0,0,4,0
919914818,4,2,"Interpret",0,0,0,4,0
919914818,4,2,"CONFOUND",NA,0,0,0,NA
919914818,4,1,"IVTHREAT",NA,0,0,0,NA
919914818,4,1,"REP",NA,0,0,0,NA
919926411,1,1,"H0",0,3,3,2,0
919926411,1,1,"H1",NA,0,0,0,NA
919926411,1,1,"OPDEF",0,4,4,5,0
919926411,2,2,"OPDEF",4,6,2,9,0.444444444444444
919926411,2,1,"CV",NA,0,0,0,NA
919926411,2,1,"Interpret",0,2,2,2,0
919926411,2,1,"Interpret",0,2,2,2,0
919926411,3,3,"OPDEF",0,0,0,11,0
919926411,3,2,"CV",NA,0,0,0,NA
919926411,3,1,"CONFOUND",NA,0,0,0,NA
919926411,4,4,"OPDEF",0,0,0,11,0
919926411,4,3,"CV",NA,0,0,0,NA
919926411,4,1,"COMPCV",0,0,0,1,0
919926411,4,2,"Interpret",0,0,0,4,0
919926411,4,2,"Interpret",0,0,0,4,0
919926411,4,2,"CONFOUND",NA,0,0,0,NA
919926411,4,1,"IVTHREAT",NA,0,0,0,NA
919926411,4,1,"REP",NA,0,0,0,NA
919927643,1,1,"H0",0,3,3,1,0
919927643,1,1,"H1",NA,0,0,0,NA
919927643,1,1,"OPDEF",NA,1,1,0,NA
919927643,2,2,"OPDEF",0,0,0,1,0
919927643,2,1,"CV",NA,0,0,0,NA
919927643,2,1,"Interpret",NA,0,0,0,NA
919927643,2,1,"Interpret",NA,0,0,0,NA
919927643,3,3,"OPDEF",0,0,0,1,0
919927643,3,2,"CV",NA,1,1,0,NA
919927643,3,1,"CONFOUND",NA,0,0,0,NA
919927643,4,4,"OPDEF",0,0,0,1,0
919927643,4,3,"CV",1,6,5,1,1
919927643,4,1,"COMPCV",NA,0,0,0,NA
919927643,4,2,"Interpret",NA,1,1,0,NA
919927643,4,2,"Interpret",NA,1,1,0,NA
919927643,4,2,"CONFOUND",NA,0,0,0,NA
919927643,4,1,"IVTHREAT",NA,0,0,0,NA
919927643,4,1,"REP",0,0,0,1,0
919938865,1,1,"H0",NA,2,2,0,NA
919938865,1,1,"H1",0,0,0,1,0
919938865,1,1,"OPDEF",2,5,3,7,0.285714285714286
919938865,2,2,"OPDEF",0,2,2,10,0
919938865,2,1,"CV",NA,0,0,0,NA
919938865,2,1,"Interpret",0,2,2,1,0
919938865,2,1,"Interpret",0,2,2,2,0
919938865,3,3,"OPDEF",0,0,0,12,0
919938865,3,2,"CV",NA,0,0,0,NA
919938865,3,1,"CONFOUND",NA,0,0,0,NA
919938865,4,4,"OPDEF",1,1,0,12,0.0833333333333333
919938865,4,3,"CV",NA,2,2,0,NA
919938865,4,1,"COMPCV",NA,0,0,0,NA
919938865,4,2,"Interpret",2,2,0,3,0.666666666666667
919938865,4,2,"Interpret",2,2,0,4,0.5
919938865,4,2,"CONFOUND",NA,0,0,0,NA
919938865,4,1,"IVTHREAT",NA,0,0,0,NA
919938865,4,1,"REP",NA,1,1,0,NA
919942880,1,1,"H0",0,3,3,1,0
919942880,1,1,"H1",NA,0,0,0,NA
919942880,1,1,"OPDEF",0,1,1,4,0
919942880,2,2,"OPDEF",0,2,2,5,0
919942880,2,1,"CV",NA,0,0,0,NA
919942880,2,1,"Interpret",NA,0,0,0,NA
919942880,2,1,"Interpret",NA,0,0,0,NA
919942880,3,3,"OPDEF",0,0,0,7,0
919942880,3,2,"CV",NA,0,0,0,NA
919942880,3,1,"CONFOUND",NA,0,0,0,NA
919942880,4,4,"OPDEF",0,0,0,7,0
919942880,4,3,"CV",NA,2,2,0,NA
919942880,4,1,"COMPCV",NA,2,2,0,NA
919942880,4,2,"Interpret",NA,0,0,0,NA
919942880,4,2,"Interpret",NA,0,0,0,NA
919942880,4,2,"CONFOUND",NA,0,0,0,NA
919942880,4,1,"IVTHREAT",NA,0,0,0,NA
919942880,4,1,"REP",NA,0,0,0,NA
919948172,1,1,"H0",0,3,3,2,0
919948172,1,1,"H1",0,0,0,1,0
919948172,1,1,"OPDEF",2,5,3,3,0.666666666666667
919948172,2,2,"OPDEF",2,5,3,6,0.333333333333333
919948172,2,1,"CV",0,2,2,1,0
919948172,2,1,"Interpret",0,1,1,1,0
919948172,2,1,"Interpret",0,1,1,1,0
919948172,3,3,"OPDEF",2,2,0,9,0.222222222222222
919948172,3,2,"CV",0,1,1,3,0
919948172,3,1,"CONFOUND",NA,3,3,0,NA
919948172,4,4,"OPDEF",0,0,0,9,0
919948172,4,3,"CV",0,0,0,4,0
919948172,4,1,"COMPCV",0,0,0,1,0
919948172,4,2,"Interpret",0,0,0,2,0
919948172,4,2,"Interpret",0,0,0,2,0
919948172,4,2,"CONFOUND",0,0,0,3,0
919948172,4,1,"IVTHREAT",NA,0,0,0,NA
919948172,4,1,"REP",0,0,0,3,0
919951839,1,1,"H0",NA,3,3,0,NA
919951839,1,1,"H1",NA,0,0,0,NA
919951839,1,1,"OPDEF",0,2,2,4,0
919951839,2,2,"OPDEF",2,6,4,6,0.333333333333333
919951839,2,1,"CV",0,5,5,2,0
919951839,2,1,"Interpret",0,1,1,1,0
919951839,2,1,"Interpret",0,1,1,1,0
919951839,3,3,"OPDEF",0,0,0,10,0
919951839,3,2,"CV",0,0,0,7,0
919951839,3,1,"CONFOUND",NA,0,0,0,NA
919951839,4,4,"OPDEF",0,0,0,10,0
919951839,4,3,"CV",0,0,0,7,0
919951839,4,1,"COMPCV",NA,1,1,0,NA
919951839,4,2,"Interpret",1,1,0,2,0.5
919951839,4,2,"Interpret",1,1,0,2,0.5
919951839,4,2,"CONFOUND",NA,0,0,0,NA
919951839,4,1,"IVTHREAT",NA,0,0,0,NA
919951839,4,1,"REP",NA,1,1,0,NA
919958874,1,1,"H0",0,3,3,2,0
919958874,1,1,"H1",0,0,0,2,0
919958874,1,1,"OPDEF",2,3,1,8,0.25
919958874,2,2,"OPDEF",1,5,4,9,0.111111111111111
919958874,2,1,"CV",NA,5,5,0,NA
919958874,2,1,"Interpret",0,2,2,1,0
919958874,2,1,"Interpret",0,2,2,2,0
919958874,3,3,"OPDEF",0,0,0,13,0
919958874,3,2,"CV",0,2,2,5,0
919958874,3,1,"CONFOUND",NA,4,4,0,NA
919958874,4,4,"OPDEF",2,3,1,13,0.153846153846154
919958874,4,3,"CV",0,0,0,7,0
919958874,4,1,"COMPCV",NA,2,2,0,NA
919958874,4,2,"Interpret",1,2,1,3,0.333333333333333
919958874,4,2,"Interpret",1,2,1,4,0.25
919958874,4,2,"CONFOUND",0,0,0,4,0
919958874,4,1,"IVTHREAT",0,0,0,2,0
919958874,4,1,"REP",1,2,1,2,0.5
919971291,1,1,"H0",NA,3,3,0,NA
919971291,1,1,"H1",NA,0,0,0,NA
919971291,1,1,"OPDEF",0,1,1,1,0
919971291,2,2,"OPDEF",1,4,3,2,0.5
919971291,2,1,"CV",0,0,0,1,0
919971291,2,1,"Interpret",0,1,1,1,0
919971291,2,1,"Interpret",0,1,1,1,0
919971291,3,3,"OPDEF",0,0,0,5,0
919971291,3,2,"CV",1,3,2,1,1
919971291,3,1,"CONFOUND",NA,0,0,0,NA
919971291,4,4,"OPDEF",0,0,0,5,0
919971291,4,3,"CV",0,0,0,3,0
919971291,4,1,"COMPCV",0,0,0,1,0
919971291,4,2,"Interpret",1,2,1,2,0.5
919971291,4,2,"Interpret",1,2,1,2,0.5
919971291,4,2,"CONFOUND",NA,2,2,0,NA
919971291,4,1,"IVTHREAT",NA,0,0,0,NA
919971291,4,1,"REP",0,0,0,1,0
919976364,1,1,"H0",0,3,3,1,0
919976364,1,1,"H1",0,0,0,1,0
919976364,1,1,"OPDEF",0,1,1,2,0
919976364,2,2,"OPDEF",1,2,1,3,0.333333333333333
919976364,2,1,"CV",0,1,1,1,0
919976364,2,1,"Interpret",1,2,1,1,1
919976364,2,1,"Interpret",1,2,1,2,0.5
919976364,3,3,"OPDEF",0,0,0,4,0
919976364,3,2,"CV",0,0,0,2,0
919976364,3,1,"CONFOUND",NA,0,0,0,NA
919976364,4,4,"OPDEF",1,1,0,4,0.25
919976364,4,3,"CV",1,4,3,2,0.5
919976364,4,1,"COMPCV",NA,1,1,0,NA
919976364,4,2,"Interpret",1,2,1,2,0.5
919976364,4,2,"Interpret",1,2,1,3,0.333333333333333
919976364,4,2,"CONFOUND",NA,0,0,0,NA
919976364,4,1,"IVTHREAT",NA,1,1,0,NA
919976364,4,1,"REP",NA,0,0,0,NA
919986082,1,1,"H0",NA,3,3,0,NA
919986082,1,1,"H1",NA,0,0,0,NA
919986082,1,1,"OPDEF",1,3,2,4,0.25
919986082,2,2,"OPDEF",0,1,1,6,0
919986082,2,1,"CV",0,4,4,1,0
919986082,2,1,"Interpret",0,2,2,1,0
919986082,2,1,"Interpret",0,2,2,2,0
919986082,3,3,"OPDEF",0,0,0,7,0
919986082,3,2,"CV",0,0,0,5,0
919986082,3,1,"CONFOUND",NA,0,0,0,NA
919986082,4,4,"OPDEF",0,0,0,7,0
919986082,4,3,"CV",0,0,0,5,0
919986082,4,1,"COMPCV",0,1,1,1,0
919986082,4,2,"Interpret",0,0,0,3,0
919986082,4,2,"Interpret",0,0,0,4,0
919986082,4,2,"CONFOUND",NA,2,2,0,NA
919986082,4,1,"IVTHREAT",NA,0,0,0,NA
919986082,4,1,"REP",NA,1,1,0,NA
919986590,1,1,"H0",0,3,3,1,0
919986590,1,1,"H1",NA,0,0,0,NA
919986590,1,1,"OPDEF",1,4,3,3,0.333333333333333
919986590,2,2,"OPDEF",1,3,2,6,0.166666666666667
919986590,2,1,"CV",0,0,0,2,0
919986590,2,1,"Interpret",0,2,2,2,0
919986590,2,1,"Interpret",0,2,2,2,0
919986590,3,3,"OPDEF",0,0,0,8,0
919986590,3,2,"CV",0,0,0,2,0
919986590,3,1,"CONFOUND",NA,4,4,0,NA
919986590,4,4,"OPDEF",0,0,0,8,0
919986590,4,3,"CV",0,0,0,2,0
919986590,4,1,"COMPCV",0,0,0,2,0
919986590,4,2,"Interpret",1,2,1,4,0.25
919986590,4,2,"Interpret",1,2,1,4,0.25
919986590,4,2,"CONFOUND",0,0,0,4,0
919986590,4,1,"IVTHREAT",0,0,0,1,0
919986590,4,1,"REP",0,3,3,1,0
919987023,1,1,"H0",NA,3,3,0,NA
919987023,1,1,"H1",NA,0,0,0,NA
919987023,1,1,"OPDEF",NA,3,3,0,NA
919987023,2,2,"OPDEF",0,3,3,3,0
919987023,2,1,"CV",0,0,0,4,0
919987023,2,1,"Interpret",NA,2,2,0,NA
919987023,2,1,"Interpret",0,2,2,2,0
919987023,3,3,"OPDEF",0,0,0,6,0
919987023,3,2,"CV",1,3,2,4,0.25
919987023,3,1,"CONFOUND",NA,0,0,0,NA
919987023,4,4,"OPDEF",0,0,0,6,0
919987023,4,3,"CV",0,0,0,6,0
919987023,4,1,"COMPCV",NA,0,0,0,NA
919987023,4,2,"Interpret",0,0,0,2,0
919987023,4,2,"Interpret",0,0,0,4,0
919987023,4,2,"CONFOUND",NA,0,0,0,NA
919987023,4,1,"IVTHREAT",NA,0,0,0,NA
919987023,4,1,"REP",0,0,0,2,0
919988365,1,1,"H0",NA,3,3,0,NA
919988365,1,1,"H1",0,0,0,1,0
919988365,1,1,"OPDEF",0,0,0,1,0
919988365,2,2,"OPDEF",0,4,4,1,0
919988365,2,1,"CV",1,5,4,1,1
919988365,2,1,"Interpret",NA,2,2,0,NA
919988365,2,1,"Interpret",0,2,2,2,0
919988365,3,3,"OPDEF",0,2,2,5,0
919988365,3,2,"CV",0,0,0,5,0
919988365,3,1,"CONFOUND",NA,0,0,0,NA
919988365,4,4,"OPDEF",0,0,0,7,0
919988365,4,3,"CV",0,0,0,5,0
919988365,4,1,"COMPCV",NA,0,0,0,NA
919988365,4,2,"Interpret",0,0,0,2,0
919988365,4,2,"Interpret",0,0,0,4,0
919988365,4,2,"CONFOUND",NA,0,0,0,NA
919988365,4,1,"IVTHREAT",NA,0,0,0,NA
919988365,4,1,"REP",0,0,0,2,0
920003983,1,1,"H0",0,3,3,3,0
920003983,1,1,"H1",0,0,0,1,0
920003983,1,1,"OPDEF",2,3,1,9,0.222222222222222
920003983,2,2,"OPDEF",2,5,3,10,0.2
920003983,2,1,"CV",NA,0,0,0,NA
920003983,2,1,"Interpret",0,2,2,2,0
920003983,2,1,"Interpret",0,2,2,2,0
920003983,3,3,"OPDEF",0,0,0,13,0
920003983,3,2,"CV",NA,0,0,0,NA
920003983,3,1,"CONFOUND",NA,0,0,0,NA
920003983,4,4,"OPDEF",0,0,0,13,0
920003983,4,3,"CV",NA,0,0,0,NA
920003983,4,1,"COMPCV",NA,2,2,0,NA
920003983,4,2,"Interpret",2,2,0,4,0.5
920003983,4,2,"Interpret",2,2,0,4,0.5
920003983,4,2,"CONFOUND",NA,3,3,0,NA
920003983,4,1,"IVTHREAT",NA,0,0,0,NA
920003983,4,1,"REP",NA,3,3,0,NA
920023549,1,1,"H0",0,3,3,1,0
