"student_id","time","attempt","question_id"
919282184,3,2,"CV"
919282184,3,1,"CONFOUND"
919282184,4,4,"OPDEF"
919282184,4,3,"CV"
919282184,4,1,"COMPCV"
919282184,4,2,"Interpret"
919282184,4,2,"CONFOUND"
919282184,4,1,"IVTHREAT"
919282184,4,1,"REP"
919295087,1,1,"H0"
919295087,1,1,"H1"
919295087,1,1,"OPDEF"
919295087,2,2,"OPDEF"
919295087,2,1,"CV"
919295087,2,1,"Interpret"
919295087,3,3,"OPDEF"
919295087,3,2,"CV"
919295087,3,1,"CONFOUND"
919295087,4,4,"OPDEF"
919295087,4,3,"CV"
919295087,4,1,"COMPCV"
919295087,4,2,"Interpret"
919295087,4,2,"CONFOUND"
919295087,4,1,"IVTHREAT"
919295087,4,1,"REP"
919329539,1,1,"H0"
919329539,1,1,"H1"
919329539,1,1,"OPDEF"
919329539,2,2,"OPDEF"
919329539,2,1,"CV"
919329539,2,1,"Interpret"
919329539,3,3,"OPDEF"
919329539,3,2,"CV"
919329539,3,1,"CONFOUND"
919329539,4,4,"OPDEF"
919329539,4,3,"CV"
919329539,4,1,"COMPCV"
919329539,4,2,"Interpret"
919329539,4,2,"CONFOUND"
919329539,4,1,"IVTHREAT"
919329539,4,1,"REP"
919330094,1,1,"H0"
919330094,1,1,"H1"
919330094,1,1,"OPDEF"
919330094,2,2,"OPDEF"
919330094,2,1,"CV"
919330094,2,1,"Interpret"
919330094,3,3,"OPDEF"
919330094,3,2,"CV"
919330094,3,1,"CONFOUND"
919330094,4,4,"OPDEF"
919330094,4,3,"CV"
919330094,4,1,"COMPCV"
919330094,4,2,"Interpret"
919330094,4,2,"CONFOUND"
919330094,4,1,"IVTHREAT"
919330094,4,1,"REP"
919330780,1,1,"H0"
919330780,1,1,"H1"
919330780,1,1,"OPDEF"
919330780,2,2,"OPDEF"
919330780,2,1,"CV"
919330780,2,1,"Interpret"
919330780,3,3,"OPDEF"
919330780,3,2,"CV"
919330780,3,1,"CONFOUND"
919330780,4,4,"OPDEF"
919330780,4,3,"CV"
919330780,4,1,"COMPCV"
919330780,4,2,"Interpret"
919330780,4,2,"CONFOUND"
919330780,4,1,"IVTHREAT"
919330780,4,1,"REP"
919332652,1,1,"H0"
919332652,1,1,"H1"
919332652,1,1,"OPDEF"
919332652,2,2,"OPDEF"
919332652,2,1,"CV"
919332652,2,1,"Interpret"
919332652,3,3,"OPDEF"
919332652,3,2,"CV"
919332652,3,1,"CONFOUND"
919332652,4,4,"OPDEF"
919332652,4,3,"CV"
919332652,4,1,"COMPCV"
919332652,4,2,"Interpret"
919332652,4,2,"CONFOUND"
919332652,4,1,"IVTHREAT"
919332652,4,1,"REP"
919337291,1,1,"H0"
919337291,1,1,"H1"
919337291,1,1,"OPDEF"
919337291,2,2,"OPDEF"
919337291,2,1,"CV"
919337291,2,1,"Interpret"
919337291,3,3,"OPDEF"
919337291,3,2,"CV"
919337291,3,1,"CONFOUND"
919337291,4,4,"OPDEF"
919337291,4,3,"CV"
919337291,4,1,"COMPCV"
919337291,4,2,"Interpret"
919337291,4,2,"CONFOUND"
919337291,4,1,"IVTHREAT"
919337291,4,1,"REP"
919337563,1,1,"H0"
919337563,1,1,"H1"
919337563,1,1,"OPDEF"
919337563,2,2,"OPDEF"
919337563,2,1,"CV"
919337563,2,1,"Interpret"
919337563,3,3,"OPDEF"
919337563,3,2,"CV"
919337563,3,1,"CONFOUND"
919337563,4,4,"OPDEF"
919337563,4,3,"CV"
919337563,4,1,"COMPCV"
919337563,4,2,"Interpret"
919337563,4,2,"CONFOUND"
919337563,4,1,"IVTHREAT"
919337563,4,1,"REP"
919348167,1,1,"H0"
919348167,1,1,"H1"
919348167,1,1,"OPDEF"
919348167,2,2,"OPDEF"
919348167,2,1,"CV"
919348167,2,1,"Interpret"
919348167,3,3,"OPDEF"
919348167,3,2,"CV"
919348167,3,1,"CONFOUND"
919348167,4,4,"OPDEF"
919348167,4,3,"CV"
919348167,4,1,"COMPCV"
919348167,4,2,"Interpret"
919348167,4,2,"CONFOUND"
919348167,4,1,"IVTHREAT"
919348167,4,1,"REP"
919349551,1,1,"H0"
919349551,1,1,"H1"
919349551,1,1,"OPDEF"
919349551,2,2,"OPDEF"
919349551,2,1,"CV"
919349551,2,1,"Interpret"
919349551,3,3,"OPDEF"
919349551,3,2,"CV"
919349551,3,1,"CONFOUND"
919349551,4,4,"OPDEF"
919349551,4,3,"CV"
919349551,4,1,"COMPCV"
919349551,4,2,"Interpret"
919349551,4,2,"CONFOUND"
919349551,4,1,"IVTHREAT"
919349551,4,1,"REP"
919356890,1,1,"H0"
919356890,1,1,"H1"
919356890,1,1,"OPDEF"
919356890,2,2,"OPDEF"
919356890,2,1,"CV"
919356890,2,1,"Interpret"
919356890,3,3,"OPDEF"
919356890,3,2,"CV"
919356890,3,1,"CONFOUND"
919356890,4,4,"OPDEF"
919356890,4,3,"CV"
919356890,4,1,"COMPCV"
919356890,4,2,"Interpret"
919356890,4,2,"CONFOUND"
919356890,4,1,"IVTHREAT"
919356890,4,1,"REP"
919358047,1,1,"H0"
919358047,1,1,"H1"
919358047,1,1,"OPDEF"
919358047,2,2,"OPDEF"
919358047,2,1,"CV"
919358047,2,1,"Interpret"
919358047,3,3,"OPDEF"
919358047,3,2,"CV"
919358047,3,1,"CONFOUND"
919358047,4,4,"OPDEF"
919358047,4,3,"CV"
919358047,4,1,"COMPCV"
919358047,4,2,"Interpret"
919358047,4,2,"CONFOUND"
919358047,4,1,"IVTHREAT"
919358047,4,1,"REP"
919359509,1,1,"H0"
919359509,1,1,"H1"
919359509,1,1,"OPDEF"
919359509,2,2,"OPDEF"
919359509,2,1,"CV"
919359509,2,1,"Interpret"
919359509,3,3,"OPDEF"
919359509,3,2,"CV"
919359509,3,1,"CONFOUND"
919359509,4,4,"OPDEF"
919359509,4,3,"CV"
919359509,4,1,"COMPCV"
919359509,4,2,"Interpret"
919359509,4,2,"CONFOUND"
919359509,4,1,"IVTHREAT"
919359509,4,1,"REP"
919361571,1,1,"H0"
919361571,1,1,"H1"
919361571,1,1,"OPDEF"
919361571,2,2,"OPDEF"
919361571,2,1,"CV"
919361571,2,1,"Interpret"
919361571,3,3,"OPDEF"
919361571,3,2,"CV"
919361571,3,1,"CONFOUND"
919361571,4,4,"OPDEF"
919361571,4,3,"CV"
919361571,4,1,"COMPCV"
919361571,4,2,"Interpret"
919361571,4,2,"CONFOUND"
919361571,4,1,"IVTHREAT"
919361571,4,1,"REP"
919380086,1,1,"H0"
919380086,1,1,"H1"
919380086,1,1,"OPDEF"
919380086,2,2,"OPDEF"
919380086,2,1,"CV"
919380086,2,1,"Interpret"
919380086,3,3,"OPDEF"
919380086,3,2,"CV"
919380086,3,1,"CONFOUND"
919380086,4,4,"OPDEF"
919380086,4,3,"CV"
919380086,4,1,"COMPCV"
919380086,4,2,"Interpret"
919380086,4,2,"CONFOUND"
919380086,4,1,"IVTHREAT"
919380086,4,1,"REP"
919380662,1,1,"H0"
919380662,1,1,"H1"
919380662,1,1,"OPDEF"
919380662,2,2,"OPDEF"
919380662,2,1,"CV"
919380662,2,1,"Interpret"
919380662,3,3,"OPDEF"
919380662,3,2,"CV"
919380662,3,1,"CONFOUND"
919380662,4,4,"OPDEF"
919380662,4,3,"CV"
919380662,4,1,"COMPCV"
919380662,4,2,"Interpret"
919380662,4,2,"CONFOUND"
919380662,4,1,"IVTHREAT"
919380662,4,1,"REP"
919385463,1,1,"H0"
919385463,1,1,"H1"
919385463,1,1,"OPDEF"
919385463,2,2,"OPDEF"
919385463,2,1,"CV"
919385463,2,1,"Interpret"
919385463,3,3,"OPDEF"
919385463,3,2,"CV"
919385463,3,1,"CONFOUND"
919385463,4,4,"OPDEF"
919385463,4,3,"CV"
919385463,4,1,"COMPCV"
919385463,4,2,"Interpret"
919385463,4,2,"CONFOUND"
919385463,4,1,"IVTHREAT"
919385463,4,1,"REP"
919385654,1,1,"H0"
919385654,1,1,"H1"
919385654,1,1,"OPDEF"
919385654,2,2,"OPDEF"
919385654,2,1,"CV"
919385654,2,1,"Interpret"
919385654,3,3,"OPDEF"
919385654,3,2,"CV"
919385654,3,1,"CONFOUND"
919385654,4,4,"OPDEF"
919385654,4,3,"CV"
919385654,4,1,"COMPCV"
919385654,4,2,"Interpret"
919385654,4,2,"CONFOUND"
919385654,4,1,"IVTHREAT"
919385654,4,1,"REP"
919396119,1,1,"H0"
919396119,1,1,"H1"
919396119,1,1,"OPDEF"
919396119,2,2,"OPDEF"
919396119,2,1,"CV"
919396119,2,1,"Interpret"
919396119,3,3,"OPDEF"
919396119,3,2,"CV"
919396119,3,1,"CONFOUND"
919396119,4,4,"OPDEF"
919396119,4,3,"CV"
919396119,4,1,"COMPCV"
919396119,4,2,"Interpret"
919396119,4,2,"CONFOUND"
919396119,4,1,"IVTHREAT"
919396119,4,1,"REP"
919396643,1,1,"H0"
919396643,1,1,"H1"
919396643,1,1,"OPDEF"
919396643,2,2,"OPDEF"
919396643,2,1,"CV"
919396643,2,1,"Interpret"
919396643,3,3,"OPDEF"
919396643,3,2,"CV"
919396643,3,1,"CONFOUND"
919396643,4,4,"OPDEF"
919396643,4,3,"CV"
919396643,4,1,"COMPCV"
919396643,4,2,"Interpret"
919396643,4,2,"CONFOUND"
919396643,4,1,"IVTHREAT"
919396643,4,1,"REP"
919408081,1,1,"H0"
919408081,1,1,"H1"
919408081,1,1,"OPDEF"
919408081,2,2,"OPDEF"
919408081,2,1,"CV"
919408081,2,1,"Interpret"
919408081,3,3,"OPDEF"
919408081,3,2,"CV"
919408081,3,1,"CONFOUND"
919408081,4,4,"OPDEF"
919408081,4,3,"CV"
919408081,4,1,"COMPCV"
919408081,4,2,"Interpret"
919408081,4,2,"CONFOUND"
919408081,4,1,"IVTHREAT"
919408081,4,1,"REP"
919410574,1,1,"H0"
919410574,1,1,"H1"
919410574,1,1,"OPDEF"
919410574,2,2,"OPDEF"
919410574,2,1,"CV"
919410574,2,1,"Interpret"
919410574,3,3,"OPDEF"
919410574,3,2,"CV"
919410574,3,1,"CONFOUND"
919410574,4,4,"OPDEF"
919410574,4,3,"CV"
919410574,4,1,"COMPCV"
919410574,4,2,"Interpret"
919410574,4,2,"CONFOUND"
919410574,4,1,"IVTHREAT"
919410574,4,1,"REP"
919426270,1,1,"H0"
919426270,1,1,"H1"
919426270,1,1,"OPDEF"
919426270,2,2,"OPDEF"
919426270,2,1,"CV"
919426270,2,1,"Interpret"
919426270,3,3,"OPDEF"
919426270,3,2,"CV"
919426270,3,1,"CONFOUND"
919426270,4,4,"OPDEF"
919426270,4,3,"CV"
919426270,4,1,"COMPCV"
919426270,4,2,"Interpret"
919426270,4,2,"CONFOUND"
919426270,4,1,"IVTHREAT"
919426270,4,1,"REP"
919452312,1,1,"H0"
919452312,1,1,"H1"
919452312,1,1,"OPDEF"
919452312,2,2,"OPDEF"
919452312,2,1,"CV"
919452312,2,1,"Interpret"
919452312,3,3,"OPDEF"
919452312,3,2,"CV"
919452312,3,1,"CONFOUND"
919452312,4,4,"OPDEF"
919452312,4,3,"CV"
919452312,4,1,"COMPCV"
919452312,4,2,"Interpret"
919452312,4,2,"CONFOUND"
919452312,4,1,"IVTHREAT"
919452312,4,1,"REP"
919454996,1,1,"H0"
919454996,1,1,"H1"
919454996,1,1,"OPDEF"
919454996,2,2,"OPDEF"
919454996,2,1,"CV"
919454996,2,1,"Interpret"
919454996,3,3,"OPDEF"
919454996,3,2,"CV"
919454996,3,1,"CONFOUND"
919454996,4,4,"OPDEF"
919454996,4,3,"CV"
919454996,4,1,"COMPCV"
919454996,4,2,"Interpret"
919454996,4,2,"CONFOUND"
919454996,4,1,"IVTHREAT"
919454996,4,1,"REP"
919490633,1,1,"H0"
919490633,1,1,"H1"
919490633,1,1,"OPDEF"
919490633,2,2,"OPDEF"
919490633,2,1,"CV"
919490633,2,1,"Interpret"
919490633,3,3,"OPDEF"
919490633,3,2,"CV"
919490633,3,1,"CONFOUND"
919490633,4,4,"OPDEF"
919490633,4,3,"CV"
919490633,4,1,"COMPCV"
919490633,4,2,"Interpret"
919490633,4,2,"CONFOUND"
919490633,4,1,"IVTHREAT"
919490633,4,1,"REP"
919494736,1,1,"H0"
919494736,1,1,"H1"
919494736,1,1,"OPDEF"
919494736,2,2,"OPDEF"
919494736,2,1,"CV"
919494736,2,1,"Interpret"
919494736,3,3,"OPDEF"
919494736,3,2,"CV"
919494736,3,1,"CONFOUND"
919494736,4,4,"OPDEF"
919494736,4,3,"CV"
919494736,4,1,"COMPCV"
919494736,4,2,"Interpret"
919494736,4,2,"CONFOUND"
919494736,4,1,"IVTHREAT"
919494736,4,1,"REP"
919495159,1,1,"H0"
919495159,1,1,"H1"
919495159,1,1,"OPDEF"
919495159,2,2,"OPDEF"
919495159,2,1,"CV"
919495159,2,1,"Interpret"
919495159,3,3,"OPDEF"
919495159,3,2,"CV"
919495159,3,1,"CONFOUND"
919495159,4,4,"OPDEF"
919495159,4,3,"CV"
919495159,4,1,"COMPCV"
919495159,4,2,"Interpret"
919495159,4,2,"CONFOUND"
919495159,4,1,"IVTHREAT"
919495159,4,1,"REP"
919499142,1,1,"H0"
919499142,1,1,"H1"
919499142,1,1,"OPDEF"
919499142,2,2,"OPDEF"
919499142,2,1,"CV"
919499142,2,1,"Interpret"
919499142,3,3,"OPDEF"
919499142,3,2,"CV"
919499142,3,1,"CONFOUND"
919499142,4,4,"OPDEF"
919499142,4,3,"CV"
919499142,4,1,"COMPCV"
919499142,4,2,"Interpret"
919499142,4,2,"CONFOUND"
919499142,4,1,"IVTHREAT"
919499142,4,1,"REP"
919503889,1,1,"H0"
919503889,1,1,"H1"
919503889,1,1,"OPDEF"
919503889,2,2,"OPDEF"
919503889,2,1,"CV"
919503889,2,1,"Interpret"
919503889,3,3,"OPDEF"
919503889,3,2,"CV"
919503889,3,1,"CONFOUND"
919503889,4,4,"OPDEF"
919503889,4,3,"CV"
919503889,4,1,"COMPCV"
919503889,4,2,"Interpret"
919503889,4,2,"CONFOUND"
919503889,4,1,"IVTHREAT"
919503889,4,1,"REP"
919508059,1,1,"H0"
919508059,1,1,"H1"
919508059,1,1,"OPDEF"
919508059,2,2,"OPDEF"
919508059,2,1,"CV"
919508059,2,1,"Interpret"
919508059,3,3,"OPDEF"
919508059,3,2,"CV"
919508059,3,1,"CONFOUND"
919508059,4,4,"OPDEF"
919508059,4,3,"CV"
919508059,4,1,"COMPCV"
919508059,4,2,"Interpret"
919508059,4,2,"CONFOUND"
919508059,4,1,"IVTHREAT"
919508059,4,1,"REP"
919520846,1,1,"H0"
919520846,1,1,"H1"
919520846,1,1,"OPDEF"
919520846,2,2,"OPDEF"
919520846,2,1,"CV"
919520846,2,1,"Interpret"
919520846,3,3,"OPDEF"
919520846,3,2,"CV"
919520846,3,1,"CONFOUND"
919520846,4,4,"OPDEF"
919520846,4,3,"CV"
919520846,4,1,"COMPCV"
919520846,4,2,"Interpret"
919520846,4,2,"CONFOUND"
919520846,4,1,"IVTHREAT"
919520846,4,1,"REP"
919525951,1,1,"H0"
919525951,1,1,"H1"
919525951,1,1,"OPDEF"
919525951,2,2,"OPDEF"
919525951,2,1,"CV"
919525951,2,1,"Interpret"
919525951,3,3,"OPDEF"
919525951,3,2,"CV"
919525951,3,1,"CONFOUND"
919525951,4,4,"OPDEF"
919525951,4,3,"CV"
919525951,4,1,"COMPCV"
919525951,4,2,"Interpret"
919525951,4,2,"CONFOUND"
919525951,4,1,"IVTHREAT"
919525951,4,1,"REP"
919528990,1,1,"H0"
919528990,1,1,"H1"
919528990,1,1,"OPDEF"
919528990,2,2,"OPDEF"
919528990,2,1,"CV"
919528990,2,1,"Interpret"
919528990,3,3,"OPDEF"
919528990,3,2,"CV"
919528990,3,1,"CONFOUND"
919528990,4,4,"OPDEF"
919528990,4,3,"CV"
919528990,4,1,"COMPCV"
919528990,4,2,"Interpret"
919528990,4,2,"CONFOUND"
919528990,4,1,"IVTHREAT"
919528990,4,1,"REP"
919530917,1,1,"H0"
919530917,1,1,"H1"
919530917,1,1,"OPDEF"
919530917,2,2,"OPDEF"
919530917,2,1,"CV"
919530917,2,1,"Interpret"
919530917,3,3,"OPDEF"
919530917,3,2,"CV"
919530917,3,1,"CONFOUND"
919530917,4,4,"OPDEF"
919530917,4,3,"CV"
919530917,4,1,"COMPCV"
919530917,4,2,"Interpret"
919530917,4,2,"CONFOUND"
919530917,4,1,"IVTHREAT"
919530917,4,1,"REP"
919542934,1,1,"H0"
919542934,1,1,"H1"
919542934,1,1,"OPDEF"
919542934,2,2,"OPDEF"
919542934,2,1,"CV"
919542934,2,1,"Interpret"
919542934,3,3,"OPDEF"
919542934,3,2,"CV"
919542934,3,1,"CONFOUND"
919542934,4,4,"OPDEF"
919542934,4,3,"CV"
919542934,4,1,"COMPCV"
919542934,4,2,"Interpret"
919542934,4,2,"CONFOUND"
919542934,4,1,"IVTHREAT"
919542934,4,1,"REP"
919544110,1,1,"H0"
919544110,1,1,"H1"
919544110,1,1,"OPDEF"
919544110,2,2,"OPDEF"
919544110,2,1,"CV"
919544110,2,1,"Interpret"
919544110,3,3,"OPDEF"
919544110,3,2,"CV"
919544110,3,1,"CONFOUND"
919544110,4,4,"OPDEF"
919544110,4,3,"CV"
919544110,4,1,"COMPCV"
919544110,4,2,"Interpret"
919544110,4,2,"CONFOUND"
919544110,4,1,"IVTHREAT"
919544110,4,1,"REP"
919544136,1,1,"H0"
919544136,1,1,"H1"
919544136,1,1,"OPDEF"
919544136,2,2,"OPDEF"
919544136,2,1,"CV"
919544136,2,1,"Interpret"
919544136,3,3,"OPDEF"
919544136,3,2,"CV"
919544136,3,1,"CONFOUND"
919544136,4,4,"OPDEF"
919544136,4,3,"CV"
919544136,4,1,"COMPCV"
919544136,4,2,"Interpret"
919544136,4,2,"CONFOUND"
919544136,4,1,"IVTHREAT"
919544136,4,1,"REP"
919551925,1,1,"H0"
919551925,1,1,"H1"
919551925,1,1,"OPDEF"
919551925,2,2,"OPDEF"
919551925,2,1,"CV"
919551925,2,1,"Interpret"
919551925,3,3,"OPDEF"
919551925,3,2,"CV"
919551925,3,1,"CONFOUND"
919551925,4,4,"OPDEF"
919551925,4,3,"CV"
919551925,4,1,"COMPCV"
919551925,4,2,"Interpret"
919551925,4,2,"CONFOUND"
919551925,4,1,"IVTHREAT"
919551925,4,1,"REP"
919560149,1,1,"H0"
919560149,1,1,"H1"
919560149,1,1,"OPDEF"
919560149,2,2,"OPDEF"
919560149,2,1,"CV"
919560149,2,1,"Interpret"
919560149,3,3,"OPDEF"
919560149,3,2,"CV"
919560149,3,1,"CONFOUND"
919560149,4,4,"OPDEF"
919560149,4,3,"CV"
919560149,4,1,"COMPCV"
919560149,4,2,"Interpret"
919560149,4,2,"CONFOUND"
919560149,4,1,"IVTHREAT"
919560149,4,1,"REP"
919565597,1,1,"H0"
919565597,1,1,"H1"
919565597,1,1,"OPDEF"
919565597,2,2,"OPDEF"
919565597,2,1,"CV"
919565597,2,1,"Interpret"
919565597,3,3,"OPDEF"
919565597,3,2,"CV"
919565597,3,1,"CONFOUND"
919565597,4,4,"OPDEF"
919565597,4,3,"CV"
919565597,4,1,"COMPCV"
919565597,4,2,"Interpret"
919565597,4,2,"CONFOUND"
919565597,4,1,"IVTHREAT"
919565597,4,1,"REP"
919570760,1,1,"H0"
919570760,1,1,"H1"
919570760,1,1,"OPDEF"
919570760,2,2,"OPDEF"
919570760,2,1,"CV"
919570760,2,1,"Interpret"
919570760,3,3,"OPDEF"
919570760,3,2,"CV"
919570760,3,1,"CONFOUND"
919570760,4,4,"OPDEF"
919570760,4,3,"CV"
919570760,4,1,"COMPCV"
919570760,4,2,"Interpret"
919570760,4,2,"CONFOUND"
919570760,4,1,"IVTHREAT"
919570760,4,1,"REP"
919578937,1,1,"H0"
919578937,1,1,"H1"
919578937,1,1,"OPDEF"
919578937,2,2,"OPDEF"
919578937,2,1,"CV"
919578937,2,1,"Interpret"
919578937,3,3,"OPDEF"
919578937,3,2,"CV"
919578937,3,1,"CONFOUND"
919578937,4,4,"OPDEF"
919578937,4,3,"CV"
919578937,4,1,"COMPCV"
919578937,4,2,"Interpret"
919578937,4,2,"CONFOUND"
919578937,4,1,"IVTHREAT"
919578937,4,1,"REP"
919590436,1,1,"H0"
919590436,1,1,"H1"
919590436,1,1,"OPDEF"
919590436,2,2,"OPDEF"
919590436,2,1,"CV"
919590436,2,1,"Interpret"
919590436,3,3,"OPDEF"
919590436,3,2,"CV"
919590436,3,1,"CONFOUND"
919590436,4,4,"OPDEF"
919590436,4,3,"CV"
919590436,4,1,"COMPCV"
919590436,4,2,"Interpret"
919590436,4,2,"CONFOUND"
919590436,4,1,"IVTHREAT"
919590436,4,1,"REP"
919595813,1,1,"H0"
919595813,1,1,"H1"
919595813,1,1,"OPDEF"
919595813,2,2,"OPDEF"
919595813,2,1,"CV"
919595813,2,1,"Interpret"
919595813,3,3,"OPDEF"
919595813,3,2,"CV"
919595813,3,1,"CONFOUND"
919595813,4,4,"OPDEF"
919595813,4,3,"CV"
919595813,4,1,"COMPCV"
919595813,4,2,"Interpret"
919595813,4,2,"CONFOUND"
919595813,4,1,"IVTHREAT"
919595813,4,1,"REP"
919596375,1,1,"H0"
919596375,1,1,"H1"
919596375,1,1,"OPDEF"
919596375,2,2,"OPDEF"
919596375,2,1,"CV"
919596375,2,1,"Interpret"
919596375,3,3,"OPDEF"
919596375,3,2,"CV"
919596375,3,1,"CONFOUND"
919596375,4,4,"OPDEF"
919596375,4,3,"CV"
919596375,4,1,"COMPCV"
919596375,4,2,"Interpret"
919596375,4,2,"CONFOUND"
919596375,4,1,"IVTHREAT"
919596375,4,1,"REP"
919598360,1,1,"H0"
919598360,1,1,"H1"
919598360,1,1,"OPDEF"
919598360,2,2,"OPDEF"
919598360,2,1,"CV"
919598360,2,1,"Interpret"
919598360,3,3,"OPDEF"
919598360,3,2,"CV"
919598360,3,1,"CONFOUND"
919598360,4,4,"OPDEF"
919598360,4,3,"CV"
919598360,4,1,"COMPCV"
919598360,4,2,"Interpret"
919598360,4,2,"CONFOUND"
919598360,4,1,"IVTHREAT"
919598360,4,1,"REP"
919602285,1,1,"H0"
919602285,1,1,"H1"
919602285,1,1,"OPDEF"
919602285,2,2,"OPDEF"
919602285,2,1,"CV"
919602285,2,1,"Interpret"
919602285,3,3,"OPDEF"
919602285,3,2,"CV"
919602285,3,1,"CONFOUND"
919602285,4,4,"OPDEF"
919602285,4,3,"CV"
919602285,4,1,"COMPCV"
919602285,4,2,"Interpret"
919602285,4,2,"CONFOUND"
919602285,4,1,"IVTHREAT"
919602285,4,1,"REP"
919602324,1,1,"H0"
919602324,1,1,"H1"
919602324,1,1,"OPDEF"
919602324,2,2,"OPDEF"
919602324,2,1,"CV"
919602324,2,1,"Interpret"
919602324,3,3,"OPDEF"
919602324,3,2,"CV"
919602324,3,1,"CONFOUND"
919602324,4,4,"OPDEF"
919602324,4,3,"CV"
919602324,4,1,"COMPCV"
919602324,4,2,"Interpret"
919602324,4,2,"CONFOUND"
919602324,4,1,"IVTHREAT"
919602324,4,1,"REP"
919609314,1,1,"H0"
919609314,1,1,"H1"
919609314,1,1,"OPDEF"
919609314,2,2,"OPDEF"
919609314,2,1,"CV"
919609314,2,1,"Interpret"
919609314,3,3,"OPDEF"
919609314,3,2,"CV"
919609314,3,1,"CONFOUND"
919609314,4,4,"OPDEF"
919609314,4,3,"CV"
919609314,4,1,"COMPCV"
919609314,4,2,"Interpret"
919609314,4,2,"CONFOUND"
919609314,4,1,"IVTHREAT"
919609314,4,1,"REP"
919651809,1,1,"H0"
919651809,1,1,"H1"
919651809,1,1,"OPDEF"
919651809,2,2,"OPDEF"
919651809,2,1,"CV"
919651809,2,1,"Interpret"
919651809,3,3,"OPDEF"
919651809,3,2,"CV"
919651809,3,1,"CONFOUND"
919651809,4,4,"OPDEF"
919651809,4,3,"CV"
919651809,4,1,"COMPCV"
919651809,4,2,"Interpret"
919651809,4,2,"CONFOUND"
919651809,4,1,"IVTHREAT"
919651809,4,1,"REP"
919664113,1,1,"H0"
919664113,1,1,"H1"
919664113,1,1,"OPDEF"
919664113,2,2,"OPDEF"
919664113,2,1,"CV"
919664113,2,1,"Interpret"
919664113,3,3,"OPDEF"
919664113,3,2,"CV"
919664113,3,1,"CONFOUND"
919664113,4,4,"OPDEF"
919664113,4,3,"CV"
919664113,4,1,"COMPCV"
919664113,4,2,"Interpret"
919664113,4,2,"CONFOUND"
919664113,4,1,"IVTHREAT"
919664113,4,1,"REP"
919667178,1,1,"H0"
919667178,1,1,"H1"
919667178,1,1,"OPDEF"
919667178,2,2,"OPDEF"
919667178,2,1,"CV"
919667178,2,1,"Interpret"
919667178,3,3,"OPDEF"
919667178,3,2,"CV"
919667178,3,1,"CONFOUND"
919667178,4,4,"OPDEF"
919667178,4,3,"CV"
919667178,4,1,"COMPCV"
919667178,4,2,"Interpret"
919667178,4,2,"CONFOUND"
919667178,4,1,"IVTHREAT"
919667178,4,1,"REP"
919688636,1,1,"H0"
919688636,1,1,"H1"
919688636,1,1,"OPDEF"
919688636,2,2,"OPDEF"
919688636,2,1,"CV"
919688636,2,1,"Interpret"
919688636,3,3,"OPDEF"
919688636,3,2,"CV"
919688636,3,1,"CONFOUND"
919688636,4,4,"OPDEF"
919688636,4,3,"CV"
919688636,4,1,"COMPCV"
919688636,4,2,"Interpret"
919688636,4,2,"CONFOUND"
919688636,4,1,"IVTHREAT"
919688636,4,1,"REP"
919692871,1,1,"H0"
919692871,1,1,"H1"
919692871,1,1,"OPDEF"
919692871,2,2,"OPDEF"
919692871,2,1,"CV"
919692871,2,1,"Interpret"
919692871,3,3,"OPDEF"
919692871,3,2,"CV"
919692871,3,1,"CONFOUND"
919692871,4,4,"OPDEF"
919692871,4,3,"CV"
919692871,4,1,"COMPCV"
919692871,4,2,"Interpret"
919692871,4,2,"CONFOUND"
919692871,4,1,"IVTHREAT"
919692871,4,1,"REP"
919699573,1,1,"H0"
919699573,1,1,"H1"
919699573,1,1,"OPDEF"
919699573,2,2,"OPDEF"
919699573,2,1,"CV"
919699573,2,1,"Interpret"
919699573,3,3,"OPDEF"
919699573,3,2,"CV"
919699573,3,1,"CONFOUND"
919699573,4,4,"OPDEF"
919699573,4,3,"CV"
919699573,4,1,"COMPCV"
919699573,4,2,"Interpret"
919699573,4,2,"CONFOUND"
919699573,4,1,"IVTHREAT"
919699573,4,1,"REP"
919705946,1,1,"H0"
919705946,1,1,"H1"
919705946,1,1,"OPDEF"
919705946,2,2,"OPDEF"
919705946,2,1,"CV"
919705946,2,1,"Interpret"
919705946,3,3,"OPDEF"
919705946,3,2,"CV"
919705946,3,1,"CONFOUND"
919705946,4,4,"OPDEF"
919705946,4,3,"CV"
919705946,4,1,"COMPCV"
919705946,4,2,"Interpret"
919705946,4,2,"CONFOUND"
919705946,4,1,"IVTHREAT"
919705946,4,1,"REP"
919711558,1,1,"H0"
919711558,1,1,"H1"
919711558,1,1,"OPDEF"
919711558,2,2,"OPDEF"
919711558,2,1,"CV"
919711558,2,1,"Interpret"
919711558,3,3,"OPDEF"
919711558,3,2,"CV"
919711558,3,1,"CONFOUND"
919711558,4,4,"OPDEF"
919711558,4,3,"CV"
919711558,4,1,"COMPCV"
919711558,4,2,"Interpret"
919711558,4,2,"CONFOUND"
919711558,4,1,"IVTHREAT"
919711558,4,1,"REP"
919712256,1,1,"H0"
919712256,1,1,"H1"
919712256,1,1,"OPDEF"
919712256,2,2,"OPDEF"
919712256,2,1,"CV"
919712256,2,1,"Interpret"
919712256,3,3,"OPDEF"
919712256,3,2,"CV"
919712256,3,1,"CONFOUND"
919712256,4,4,"OPDEF"
919712256,4,3,"CV"
