name,id,sis_id,anon_id,section,section_id,section_sis_id,submitted,attempt,consent,0,2091825: What is your age in years?(enter number only,0,2091826: What is your year in university?,0,2091827: My gender identity is:,0,2176799: Are you an International student?,1,2091828: Is English your first language?,0,"2091829: Which of the following best describes your academic experience when it comes to learning in English? (Fill in the blank with a number 0-100%)

_______% of my academic experience has been in English (the rest was in a language other than English)",0,2091830: How well do you read English? Select the highest level of reading that you are confident with.,0,2091831: My ethnicity is (select all that apply):,0,2091832: Which of following best describes your father's education?,0,2091833: Which of following best describes your mother's education?,0,2177181: Which of the following best describes your parents' relationship to each other? ,1,2177184: How much financial support do you receive from your parents currently?,1,"2091834: When you were in high school, did you qualify for a 'free or reduced cost lunch' program? 'Free or reduced cost lunch' programs are designed to improve nutrition among low-income students. If your family made very little money, you likely qualified for 'free lunch'.",0,"2091835: Do you currently qualify for a Pell Grant? A Pell Grant is money from the federal government that is given to students with high financial need. If your family income is below about $50,000 then you qualify for a Pell Grant.",0,"2177185: On average, how many minutes a day do you spend on social media? (Enter number in minutes)",1,"2177186: In the last 7 days, how many hours did you spend on course work? (Enter number in hours: e.g., 1 hour and 20 minutes = 1.33)",1,2091836: Did you transfer to UC Davis from a community college?,0,n correct,n incorrect,score
redacted,redacted,redacted,783300,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 07:47:22 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,"East or South East Asian,South Asian",0,He left when he graduated from high school (or GED),0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,180,1,14,1,No,0,6,12,5
redacted,redacted,redacted,993306,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 06:08:32 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,23,0,Senior - 5th+ year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,50,0,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school when she graduated from high school (or GED),0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,40,1,10,1,No,0,6,12,5
redacted,redacted,redacted,331418,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-30 05:15:08 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"Yes, I am an international student",1,English is my first language,0,90,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,80,1,21,1,No,0,7,11,5
redacted,redacted,redacted,585527,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 03:56:02 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,45,1,15,1,No,0,6,12,5
redacted,redacted,redacted,467652,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 02:35:16 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100%,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do qualify for a Pell Grant,0,120,1,16,1,No,0,6,12,5
redacted,redacted,redacted,398075,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 02:12:56 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school when she graduated from high school (or GED),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,8.66,1,No,0,6,12,5
redacted,redacted,redacted,751500,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-30 02:03:23 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,99%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He left when he graduated from high school (or GED),0,She left school when she graduated from high school (or GED),0,Separated,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for some of high school,0,I do qualify for a Pell Grant,0,1.83,1,4,1,No,0,6,12,5
redacted,redacted,redacted,207486,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-30 01:58:14 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Man,0,"No, I am not an international student",0,English is my first language,0,97,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,90,1,10,1,No,0,7,11,5
redacted,redacted,redacted,293634,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-30 01:48:18 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"East or South East Asian,Hispanic or Latino,Mixed Race",0,"He attended some college, but left before he earned a 4-year degree",0,She earned a 4-year degree,0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,90,1,12,1,No,0,6,12,5
redacted,redacted,redacted,338073,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-30 01:29:27 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,95%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"East or South East Asian,South Asian,Mixed Race",0,"He attended some college, but left before he earned a 4-year degree",0,She left school before she graduated from high school,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,114,1,10.2,1,No,0,8,10,5
redacted,redacted,redacted,266622,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 01:10:06 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,24,0,Senior - 5th+ year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Together,0,4- Some support (e.g. Bills but not housing or small monthly allowance),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,200,1,5,1,Yes,0,7,11,5
redacted,redacted,redacted,533181,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 00:59:36 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,42,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,50,0,0 - I am not confident reading in English,0,Middle Eastern or West Asian,0,He earned a graduate degree (Masters or Ph.D),0,She left school before she graduated from high school,0,Together,0,1- No support,1,I qualified for 'free or reduced cost lunch' for some of high school,0,I do qualify for a Pell Grant,0,60,1,10,1,Yes,0,8,10,5
redacted,redacted,redacted,126548,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-30 00:42:30 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,Decline to answer,0,180,1,21,1,No,0,5,13,5
redacted,redacted,redacted,649892,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 23:54:47 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,98,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,60,1,7,1,No,0,5,13,5
redacted,redacted,redacted,947959,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 23:08:55 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,50,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,East or South East Asian,0,"He attended some college, but left before he earned a 4-year degree",0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I don't know if I qualify for a Pell Grant,0,120,1,21,1,No,0,5,13,5
redacted,redacted,redacted,820889,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 22:54:36 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,90,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,I don't know,0,I don't know,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,"1,200",0,No,0,5,13,5
redacted,redacted,redacted,353441,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 21:47:10 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,80,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,"He attended some college, but left before he earned a 4-year degree",0,She left school when she graduated from high school (or GED),0,Together,0,"5- Halfway supported (e.g. All bills and housing but not tuition OR Tuition and small allowance, but not housing or bills)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,300,1,40.5,1,No,0,6,12,5
redacted,redacted,redacted,450272,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 21:42:09 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I don't know if I qualify for a Pell Grant,0,60,1,4,1,No,0,5,13,5
redacted,redacted,redacted,882737,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 21:39:13 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,99%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He left school before he graduated from high school,0,"She attended some college, but left before she earned a 4-year degree",0,I decline to answer,0,1- No support,1,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,90,1,1.33,1,No,0,9,9,5
redacted,redacted,redacted,652942,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 20:19:05 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,80,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for some of high school,0,I do not qualify for a Pell Grant,0,90,1,3,1,No,0,5,13,5
redacted,redacted,redacted,980127,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 19:51:39 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He left school before he graduated from high school,0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,45,1,10,1,No,0,5,13,5
redacted,redacted,redacted,891202,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 19:30:29 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Non-binary or Genderqueer,0,"No, I am not an international student",0,English is my first language,0,90,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I don't know if I qualify for a Pell Grant,0,60,1,6,1,No,0,6,12,5
redacted,redacted,redacted,978499,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 17:26:37 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"Middle Eastern or West Asian,Hispanic or Latino",0,"He attended some college, but left before he earned a 4-year degree",0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,180,1,8,1,No,0,5,13,5
redacted,redacted,redacted,515838,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 09:55:02 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He left when he graduated from high school (or GED),0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do qualify for a Pell Grant,0,120,1,10,1,No,0,6,12,5
redacted,redacted,redacted,808560,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 08:45:16 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Junior - 3rd year,0,Woman,0,"Yes, I am an international student",1,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a graduate degree (Masters or Ph.D),0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,240,1,60,1,No,0,6,12,5
redacted,redacted,redacted,669717,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 08:29:08 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,2- Very little support (e.g. gifts at holidays and birthdays),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do qualify for a Pell Grant,0,180,1,35,1,No,0,6,12,5
redacted,redacted,redacted,909875,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 08:08:35 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Junior - 3rd year,0,Man,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,"East or South East Asian,Mixed Race",0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,45,1,9,1,Yes,0,7,11,5
redacted,redacted,redacted,644205,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 08:01:46 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Junior - 3rd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,85,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,East or South East Asian,0,He earned a 4-year degree,0,She left school when she graduated from high school (or GED),0,Divorced,0,7- Fully supported (e.g All necessities are provided or paid for),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,240,1,20,1,No,0,7,11,5
redacted,redacted,redacted,780541,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 06:56:33 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,10,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,North or Central Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I don't know if I qualify for a Pell Grant,0,240,1,50,1,No,0,5,13,5
redacted,redacted,redacted,257545,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 04:49:03 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,50,0,"3 - I am confident reading moderate books in English (e.g., young adult fiction)",0,East or South East Asian,0,Decline to answer,0,I decline to answer,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I don't know if I qualify for a Pell Grant,0,180,1,180,1,No,0,5,13,5
redacted,redacted,redacted,863048,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 04:24:46 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,22,0,Senior - 4th year,0,Man,0,"No, I am not an international student",0,English is my first language,0,95%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,Decline to answer,0,I decline to answer,0,Divorced,0,I decline to answer,0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,60,1,35,1,No,0,8,10,5
redacted,redacted,redacted,127794,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 03:26:55 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,21,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is not my first language,0,37.5,0,"4 - I am confident reading difficult books in English(e.g., novels or other popular books)",0,Middle Eastern or West Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,300,1,28,1,No,0,5,13,5
redacted,redacted,redacted,972609,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-29 01:04:06 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,60%,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,He left when he graduated from high school (or GED),0,She left school when she graduated from high school (or GED),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,120,1,40,1,No,0,7,11,5
redacted,redacted,redacted,878824,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-29 00:12:53 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,98,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,"He attended some college, but left before he earned a 4-year degree",0,"She attended some college, but left before she earned a 4-year degree",0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,60,1,74,1,No,0,5,13,5
redacted,redacted,redacted,166548,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-28 23:49:39 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"Yes, I am an international student",1,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,120,1,15,1,No,0,6,12,5
redacted,redacted,redacted,323859,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-28 21:02:45 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Caucasian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a graduate degree (Masters or Ph.D),0,Together,0,"6- Mostly supported (e.g. All bills, housing and tuition, but not food or spending money)",0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,100,1,28,1,No,0,5,13,5
redacted,redacted,redacted,819274,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-28 20:28:35 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Man,0,"No, I am not an international student",0,English is not my first language,0,95,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a graduate degree (Masters or Ph.D),0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,200,1,32,1,No,0,5,13,5
redacted,redacted,redacted,766313,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-28 07:39:07 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is not my first language,0,99,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Divorced,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,180,1,10,1,No,0,6,12,5
redacted,redacted,redacted,936964,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-28 07:30:34 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,18,0,Freshman - 1st year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,99,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I did not qualify for 'free or reduced cost lunch' at all in high school,0,I do not qualify for a Pell Grant,0,30,1,80.2,1,No,0,6,12,5
redacted,redacted,redacted,411906,PSC 041 001 WQ 2023,826365,202301-PSC-041-001-40278,2023-01-28 07:28:28 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,East or South East Asian,0,He earned a 4-year degree,0,She earned a 4-year degree,0,Together,0,7- Fully supported (e.g All necessities are provided or paid for),0,I don't know if I qualified for a 'free or reduced cost lunch' program,0,I do not qualify for a Pell Grant,0,120,1,50,1,No,0,5,13,5
redacted,redacted,redacted,919266,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-28 04:41:32 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,20,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"5- I am confident reading advanced books in English(e.g., historical literature or science non-fiction)",0,Hispanic or Latino,0,He left school before he graduated from high school,0,She left school before she graduated from high school,0,Together,0,"3- A little support (e.g. phone bill, gifts, small amounts of money every few months)",0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,180,1,30,1,No,0,7,11,5
redacted,redacted,redacted,776965,PSC 041 002 WQ 2023,800700,202301-PSC-041-002-40279,2023-01-28 01:23:58 UTC,1,"I have read this information sheet form, I consent to participate in this study.",0,19,0,Sophomore - 2nd year,0,Woman,0,"No, I am not an international student",0,English is my first language,0,100,0,"6- I am confident reading very complex information in English(e.g., college textbooks, published papers)",0,South Asian,0,"He attended some college, but left before he earned a 4-year degree",0,She left school when she graduated from high school (or GED),0,Together,0,2- Very little support (e.g. gifts at holidays and birthdays),0,I qualified for 'free or reduced cost lunch' for all or most of high school,0,I do qualify for a Pell Grant,0,180,1,20,1,No,0,7,11,5
