"anon_id","age","year","gender","int_student","esl","e_exp","e_lvl","URM","p_education","m_education","par_rel","fin_support","ses","grant","soc_med","hw_time","transfer","first_gen","exam1","exam2","exam3","exam4","exam5","exam6","prep_p_raw","extra_credit","e_correct","p_p_final","exam_total","final_grade","opt_in"
864689,19,2,"Woman",0,1,70,6,2,4,5,"Separated",6,2,1,200,20,0,1,90,87.3333333333333,91.8333333333333,91.6666666666667,88.6666666666667,NA,332.32,10,0,250,89.9,93.425,0
426634,21,4,"Woman",1,0,44,4,3,5,6,"Divorced",4,2,0,120,21.5,1,0,90.1666666666667,96.8333333333333,94.5,89.3333333333333,97.6666666666667,NA,307.95,10,0,250,93.7,96.275,0
316719,20,3,"Woman",0,0,90,6,3,5,5,"Together",6,0,0,60,15,0,0,95.5,96.6666666666667,97,97.6666666666667,97,NA,289.08,10,0,250,96.7666666666667,98.575,0
298429,18,1,"Woman",0,0,98,5,3,3,NA,"Separated",7,3,NA,163,20,0,1,79.6666666666667,79.8333333333333,92.3333333333333,84.8333333333333,96,82,382,15,5,250,87,91.75,1
517181,18,1,"Other",0,0,98,6,3,6,6,"Together",7,0,0,60,17,0,0,92.6666666666667,91.5,95.1666666666667,96,96,NA,292.29,10,0,250,94.2666666666667,96.7,0
980134,19,2,"Woman",0,1,100,6,2,5,6,"Divorced",6,0,0,90,10,0,0,95.6666666666667,94.3333333333333,90.5,98.6666666666667,98.6666666666667,NA,366,10,0,250,95.5666666666667,97.675,0
562399,18,1,"Woman",0,1,75,6,9,6,6,"Together",7,0,0,240,36,0,0,48.6666666666667,49.5,56.42,59.6666666666667,63.8333333333333,66,305.03,14.8,4.8,250,59.084,70.793,1
850435,19,1,"Woman",0,0,90,6,4,NA,3,"Divorced",7,1,1,720,30,0,1,91.6666666666667,89,91,96,88.3333333333333,NA,357.84,15,5,250,91.2,94.9,1
720723,22,4,"Man",0,1,98,6,3,5,5,"Together",6,0,0,480,25,0,0,81.8333333333333,71.3333333333333,86.3333333333333,87.6666666666667,76.6666666666667,NA,253.96,10,0,250,80.7666666666667,86.575,0
783735,18,1,"Woman",0,0,100,3,4,1,1,"Together",3,3,1,40,12,0,1,89.6666666666667,74.6666666666667,85.8333333333333,77.3333333333333,94.5,64,382.51,15,5,250,84.4,89.8,1
987447,18,1,"Other",0,1,99,6,2,5,5,"Together",6,2,0,240,10,0,0,87,92,96.1666666666667,92.8333333333333,95.3333333333333,NA,279.79,15,5,250,92.6666666666667,96,1
294860,21,3,"Man",0,0,100,6,3,4,NA,"Together",5,2,1,120,20,0,1,70.1666666666667,86.6666666666667,90.1666666666667,93.3333333333333,96.3333333333333,NA,260.45,15,5,250,87.3333333333333,92,1
223333,23,3,"Woman",0,0,100,6,3,2,NA,"Divorced",7,2,1,500,14,1,1,78.3333333333333,71,70.6666666666667,67.3333333333333,74.3333333333333,NA,371.15,10,0,250,72.3333333333333,80.25,0
742806,18,1,"Woman",0,1,100,6,2,5,6,"Together",3,2,1,120,15,0,0,77.3333333333333,89.8333333333333,86.8333333333333,86,81.3333333333333,NA,288.86,10,0,250,84.2666666666667,89.2,0
357173,20,3,"Man",0,1,95,5,3,5,5,"Together",7,0,0,120,16,0,0,88.8333333333333,95.5,92.1666666666667,86,84.3333333333333,NA,361.88,10,0,250,89.3666666666667,93.025,0
657848,20,3,"Woman",0,1,100,6,3,5,5,NA,NA,2,2,120,10,0,0,96.3333333333333,93.3333333333333,91.8333333333333,81.6666666666667,94,NA,314.83,15,5,250,91.4333333333333,95.075,1
841390,20,2,"Woman",0,1,100,6,3,3,3,"Together",6,2,1,300,50,0,1,77,94.1666666666667,85.3333333333333,80.5,91.3333333333333,NA,390,15,5,250,85.6666666666667,90.75,1
509369,18,1,"Woman",0,0,98,6,9,5,5,"Together",7,0,0,150,9,0,0,79.3333333333333,86.8333333333333,86.1666666666667,95.6666666666667,87.3333333333333,NA,401.33,10,0,250,87.0666666666667,91.3,0
231177,20,3,"Man",0,0,100,6,3,5,4,"Together",6,3,1,120,12,0,1,84.3333333333333,90.6666666666667,91.8333333333333,74.6666666666667,83,80,287.3,10,0,250,85.9666666666667,90.475,0
288842,19,1,"Woman",1,0,70,6,2,5,5,"Together",NA,0,0,50,18,0,0,92.6666666666667,90,93,98.6666666666667,100,NA,393.29,10,0,250,94.8666666666667,97.15,0
429085,19,2,"Woman",0,1,95,6,2,6,6,"Together",7,0,0,180,840,0,0,61.6666666666667,60.5,79.1666666666667,71,69.3333333333333,60,270,14.7,4.7,250,68.3333333333333,77.72,1
796147,18,1,"Woman",0,1,100,6,9,6,5,"Together",7,0,0,105,33,0,0,92,94.5,81,88.6666666666667,98,NA,394,15,5,250,90.8333333333333,94.625,1
458187,19,2,"Man",1,0,40,3,3,3,3,"Together",7,3,2,180,8,0,1,64.8333333333333,80.1666666666667,78.6666666666667,57,80.6666666666667,NA,262.96,10,0,250,72.2666666666667,80.2,0
739544,18,1,"Woman",0,1,100,6,3,5,6,"Together",7,0,0,240,30,0,0,93.3333333333333,92,97.8333333333333,99.3333333333333,98,NA,343.95,10,0,250,96.1,98.075,0
341372,18,1,"Woman",0,1,98,6,1,5,NA,"Together",NA,0,NA,120,20,0,0,78.3333333333333,86.1666666666667,84.8333333333333,90,98.6666666666667,74,267.11,14.8,4.8,250,87.6,92.18,1
151246,21,4,"Man",0,1,100,6,2,5,5,"Together",5,0,0,130,10,0,0,81.3333333333333,86.5,88,92.3333333333333,81.3333333333333,NA,411.46,14.3,4.3,250,85.9,90.855,1
326394,20,2,"Woman",1,0,100,4,9,2,5,"Together",7,1,0,120,3,0,1,84.8333333333333,80.6666666666667,76.8333333333333,74,NA,68,276.17,5,0,250,76.8666666666667,83.15,0
205809,19,1,"Woman",0,1,93,6,2,4,5,"Together",7,0,0,90,2,0,1,82,93.8333333333333,96.1666666666667,94.6666666666667,93.6666666666667,94,299.3,10,0,250,94.4666666666667,96.85,0
187671,18,1,"Woman",0,1,80,6,3,3,5,"Together",6,0,1,NA,4,0,1,87,74.1666666666667,87.8333333333333,90.3333333333333,79,NA,350,15,5,250,83.6666666666667,89.25,1
652357,20,3,"Woman",0,0,100,6,5,4,5,"Together",6,2,1,180,20,0,1,92,77.6666666666667,78.6666666666667,86.1666666666667,83.6666666666667,NA,287.92,10,0,250,83.6333333333333,88.725,0
543411,20,3,"Woman",0,1,100,5,3,6,NA,"Together",6,0,0,120,25,0,0,83.6666666666667,83.8333333333333,88.1666666666667,90.3333333333333,79,74,384.69,14.99,4.99,250,85,90.249,1
357577,19,2,"Woman",0,0,80,1,9,6,6,"Divorced",6,NA,NA,2,21,0,0,48.3333333333333,41.6666666666667,54.6666666666667,57.3333333333333,56.6666666666667,NA,413.12,15,5,250,51.7333333333333,65.3,1
323214,18,1,"Woman",0,1,95,6,1,2,NA,"Together",2,3,2,180,28,0,1,80.3333333333333,85.8333333333333,94.1666666666667,89.3333333333333,88.8333333333333,NA,394,15,5,250,87.7,92.275,1
244223,19,1,"Woman",0,1,99,6,2,6,6,"Together",7,0,0,470,25,0,0,92,95.3333333333333,87.1666666666667,99.5,94.6666666666667,NA,338.96,15,5,250,93.7333333333333,96.8,1
143458,21,4,"Man",0,1,100,6,4,3,3,"Together",2,2,1,1.33,4.33,0,1,39.3333333333333,53.1666666666667,82.5,80,78.3333333333333,64,315,14.9,4.9,250,71.6,80.19,1
324553,19,1,"Woman",0,1,100,6,6,2,5,"Separated",6,2,0,270,10,0,1,88.6666666666667,89.6666666666667,98,96.1666666666667,90,NA,329.63,10,0,250,92.5,95.375,0
425200,19,2,"Woman",0,1,92,6,3,4,4,"Together",7,0,0,420,28,0,1,81.3333333333333,90.8333333333333,90.6666666666667,93,98,NA,393.95,14.9,4.9,250,90.7666666666667,94.565,1
109338,19,2,"Woman",0,0,92,3,3,5,NA,"Together",3,NA,2,60,14,0,0,87.3333333333333,78.3333333333333,90.6666666666667,89.6666666666667,96.3333333333333,NA,375.46,14.9,4.9,250,88.4666666666667,92.84,1
873291,20,3,"Woman",0,0,99,5,3,6,6,"Separated",5,0,2,30,48,0,0,93.5,85,86.8333333333333,98.6666666666667,92.6666666666667,NA,256.39,15,5,250,91.3333333333333,95,1
700506,19,2,"Woman",0,1,100,6,2,6,6,"Together",7,1,0,45,40,0,0,97.6666666666667,95.5,91.3333333333333,94,96.6666666666667,NA,313.25,14,4,250,95.0333333333333,97.675,1
832756,19,2,NA,0,0,100,6,1,NA,5,"Separated",3,2,1,180,42,0,0,84.3333333333333,82,81.6666666666667,77.8333333333333,79.1666666666667,NA,256.4,10,0,250,81,86.75,0
878864,18,1,"Man",0,1,95,6,2,5,6,"Together",6,1,0,60,6,0,0,85.3333333333333,71,75.1666666666667,91.6666666666667,88.5,NA,269.63,10,0,250,82.3333333333333,87.75,0
863924,19,2,"Man",0,1,95,6,3,6,6,"Together",7,0,0,60,10,0,0,89.5,89.1666666666667,94,90.1666666666667,95.6666666666667,NA,352.11,15,5,250,91.7,95.275,1
749976,20,3,"Man",0,1,92,6,8,6,6,"Together",7,0,0,180,4,0,0,92,97.1666666666667,99,96.6666666666667,95,NA,276.81,10,0,250,95.9666666666667,97.975,0
893307,20,2,"Man",0,1,98,6,2,5,5,"Together",6,0,0,60,20,0,0,92.6666666666667,97.6666666666667,99.3333333333333,99,100,NA,293.63,10,0,250,97.7333333333333,99.3,0
422809,20,3,"Woman",0,1,100,6,2,5,5,"Together",3,3,0,60,7.2,0,0,43.6666666666667,74.8333333333333,85.6666666666667,92.5,77.6666666666667,54,362,15,5,250,76.9333333333333,84.2,1
589905,19,1,"Other",0,1,100,5,3,5,5,"Together",7,2,2,240,12,0,0,82,92.1666666666667,86.5,NA,84.3333333333333,68,341.52,10,0,250,82.6,87.95,0
165680,21,3,"Woman",0,1,100,5,2,6,5,"Together",7,0,0,240,10.5,0,0,50.3333333333333,85.5,89.1666666666667,68.8333333333333,72,74,304.26,15,5,250,77.9,84.925,1
678041,18,1,"Woman",1,0,50,4,3,4,4,"Together",6,0,0,60,10,0,1,85.3333333333333,88.5,95.5,87.5,89,NA,406.15,14.9,4.9,250,89.1666666666667,93.365,1
100915,20,3,"Woman",0,0,100,6,9,5,6,"Together",7,0,0,240,6,0,0,92.5,88,80.5,79.3333333333333,87.6666666666667,NA,372.5,15,5,250,85.6,90.7,1
738332,20,2,"Woman",0,0,100,6,4,NA,NA,"Together",6,2,1,120,16,0,NA,53,82.3333333333333,61,68,62,56,337.56,10,0,250,65.8666666666667,75.4,0
957708,18,1,"Woman",0,1,90,6,3,5,5,"Together",6,0,0,180,23,0,0,87,84.6666666666667,90.8333333333333,85.6666666666667,81.8333333333333,78,343.46,15,5,250,86,91,1
215621,21,3,"Woman",0,1,85,6,2,6,6,"Together",7,0,0,120,32,0,0,NA,65.1666666666667,72.5,88.3333333333333,78,74,278.01,10,0,250,75.6,82.7,0
600034,20,2,"Woman",0,1,70,6,2,5,4,"Together",7,0,0,30,6,0,1,88.8333333333333,73.6666666666667,82.1666666666667,81.3333333333333,84.5,88,278.39,10,0,250,84.9666666666667,89.725,0
624947,19,3,"Woman",0,0,100,6,1,4,4,"Together",2,2,1,30,7,1,1,92,85.3333333333333,91.8333333333333,93,72,NA,252.41,10,0,250,86.8333333333333,91.125,0
392325,21,2,"Woman",0,1,80,6,2,5,5,"Divorced",7,1,0,10,14,0,0,77.8333333333333,92,91.3333333333333,89.3333333333333,87,NA,272.34,14.9,4.9,250,87.5,92.115,1
550977,18,1,"Woman",0,0,85,6,4,2,3,"Together",7,2,1,240,42,0,1,51,78,73.3333333333333,83.8333333333333,81.5,NA,282.45,10,0,250,73.5333333333333,81.15,0
356382,18,1,"Woman",0,1,90,4,4,5,NA,"Separated",6,2,2,360,35,0,0,54.3333333333333,78,87,73.5,66.3333333333333,50,343.93,15,5,250,71.8333333333333,80.375,1
752695,18,1,"Woman",0,NA,90,3,7,NA,NA,"Divorced",4,2,1,600,25,0,NA,40.6666666666667,49.5,53.1666666666667,38,51,38,342.17,14,4,250,46.4666666666667,61.25,1
785013,20,3,"Man",0,1,99,6,3,6,6,"Divorced",6,0,0,90,22,0,0,92,78.3333333333333,80,90.3333333333333,84.8333333333333,NA,294.99,15,5,250,85.1,90.325,1
664851,19,2,"Man",0,1,95,6,2,4,6,"Together",7,0,0,120,50,0,1,84.1666666666667,89.1666666666667,86.6666666666667,95,95,NA,321.5,15,5,250,90,94,1
930504,21,3,"Woman",1,0,99,6,6,6,5,"Together",7,0,2,60,10,0,0,73.3333333333333,85.6666666666667,90.6666666666667,83,82.3333333333333,NA,396,14.8,4.8,250,83,88.73,1
149203,19,2,"Woman",0,0,100,6,3,3,3,"Separated",3,2,1,120,14,0,1,79,79,78.6666666666667,76,90,NA,269.97,10,0,250,80.5333333333333,86.4,0
427397,18,1,"Other",0,1,97,6,3,NA,6,"Together",7,0,2,180,12,0,0,66.6666666666667,87.1666666666667,87.3333333333333,93.6666666666667,85,76,259.99,12.5,2.5,250,85.8333333333333,90.625,1
117848,20,2,"Woman",0,1,100,6,2,5,5,"Together",7,0,2,120,8,0,0,72.3333333333333,71.6666666666667,90.6666666666667,74.3333333333333,70,NA,268.39,14.6,4.6,250,75.8,83.31,1
863598,20,2,"Woman",0,1,100,5,3,5,5,"Together",6,2,1,60,8.4,0,0,NA,73.8333333333333,96.5,96,86.1666666666667,72,398,15,5,250,84.9,90.175,1
522922,19,2,"Woman",0,1,100,5,3,NA,NA,"Separated",4,2,1,100,600,0,NA,51.6666666666667,44.6666666666667,60.8333333333333,69,60.8333333333333,54,363.02,15,5,250,59.2666666666667,70.95,1
714184,19,1,"Woman",0,1,100,5,2,6,6,"Together",7,0,0,200,18,0,0,84,84.6666666666667,90.3333333333333,86.3333333333333,100,NA,259.5,15,5,250,89.0666666666667,93.3,1
496293,20,2,"Woman",0,1,100,6,6,2,NA,"Divorced",4,2,1,120,12,0,1,96.3333333333333,88.6666666666667,90.5,94.5,90.6666666666667,NA,322,15,5,250,92.1333333333333,95.6,1
298091,19,2,"Woman",0,1,100,6,1,NA,4,"Single",7,2,1,90,15,0,1,75.3333333333333,70.6666666666667,73,76.6666666666667,70,50,394.68,15,5,250,73.1333333333333,81.35,1
849990,18,1,"Woman",0,0,100,5,9,3,3,"Together",5,2,1,180,9.33,0,1,62,66.5,86.8333333333333,70,70.6666666666667,NA,287.97,10,0,250,71.2,79.4,0
502302,19,2,"Woman",0,1,95,6,2,4,4,"Divorced",3,3,0,60,40,0,1,93.3333333333333,72.5,90.1666666666667,92.3333333333333,98,NA,405.67,15,5,250,89.2666666666667,93.45,1
179184,18,2,"Woman",0,1,100,6,9,6,5,"Together",6,1,2,240,10,0,0,80.6666666666667,74.8333333333333,82.5,77.6666666666667,69.6666666666667,NA,356.27,14.8,4.8,250,77.0666666666667,84.28,1
877146,21,2,"Woman",1,0,65,4,3,6,NA,"Together",7,0,0,400,2.6,0,0,66.6666666666667,75,68.6666666666667,70.3333333333333,65.6666666666667,NA,362,10,0,250,69.2666666666667,77.95,0
416172,20,3,"Woman",0,0,70,5,3,2,NA,"Together",6,3,1,60,40,0,1,91.6666666666667,NA,91,78.3333333333333,85,74,255.65,10,0,250,84,89,0
488889,20,2,"Woman",1,0,50,3,3,5,5,"Together",7,0,2,300,21,0,0,76,68.3333333333333,78,55,51.1666666666667,NA,251.93,10,0,250,65.7,75.275,0
660431,19,2,"Woman",0,1,95,6,3,6,5,"Together",7,0,0,60,7,0,0,93,93,77.6666666666667,92.1666666666667,85.6666666666667,NA,359.15,15,5,250,88.3,92.725,1
689023,20,2,"Woman",0,0,100,6,3,6,5,"Together",6,0,0,90,5,0,0,87.3333333333333,85.6666666666667,91.3333333333333,97.5,89.6666666666667,NA,384.12,15,5,250,90.3,94.225,1
787036,20,3,"Woman",0,1,100,6,3,6,NA,"Divorced",1,2,1,60,35,0,0,85.3333333333333,NA,59,80,75,78,263.99,10,0,250,75.4666666666667,82.6,0
700441,19,2,"Other",0,1,100,6,4,2,4,"Divorced",2,2,1,90,8,0,1,42.6666666666667,61.1666666666667,65.5,42.6666666666667,58.6666666666667,62,361.4,13.8,3.8,250,58,69.88,1
193857,20,1,"Woman",0,0,56.25,6,NA,6,5,"Together",7,0,0,60,11,0,0,75.6666666666667,77.5,84.5,79.6666666666667,91.6666666666667,76,308.61,10,0,250,81.8666666666667,87.4,0
243610,20,1,"Woman",1,0,50,3,7,5,6,"Divorced",7,1,2,60,50,0,0,82.6666666666667,81.3333333333333,91.1666666666667,93.1666666666667,94.6666666666667,NA,380.82,15,5,250,88.6,92.95,1
135727,20,3,"Woman",0,0,100,6,9,5,NA,"Divorced",1,2,1,50,5,0,0,43.6666666666667,79,79.1666666666667,82,68.6666666666667,46,315.23,15,5,250,70.9666666666667,79.725,1
967176,20,2,"Woman",0,1,80,6,3,5,4,"Together",6,0,0,60,600,0,1,81,94.6666666666667,82.3333333333333,95.6666666666667,95,NA,392.74,15,5,250,89.7333333333333,93.8,1
741913,20,3,"Woman",0,1,85,6,4,4,NA,"Together",7,2,0,120,6.5,0,1,67,71.8333333333333,61.6666666666667,68,NA,60,282.05,10,0,250,65.7,75.275,0
646241,18,1,"Woman",1,0,35,3,3,6,5,"Together",7,0,0,180,30,0,0,71.8333333333333,67.6666666666667,89,88.8333333333333,91,86,406.21,14.9,4.9,250,85.3333333333333,90.49,1
789124,18,1,NA,0,1,90,6,2,6,5,"Divorced",4,0,0,50,42,0,0,NA,96.6666666666667,97.6666666666667,94,92.3333333333333,100,388.5,15,5,250,96.1333333333333,98.6,1
479550,19,2,"Man",0,1,100,6,3,5,5,"Together",6,0,0,120,20,0,0,83.8333333333333,94.6666666666667,79.1666666666667,81.3333333333333,96.3333333333333,84,251.51,15,5,250,88.0333333333333,92.525,1
370790,18,1,"Woman",0,1,100,6,2,6,6,"Together",7,0,0,15,30,0,0,91.3333333333333,96.5,94.8333333333333,43.3333333333333,85.6666666666667,94,337.15,15,5,250,92.4666666666667,95.85,1
992103,22,5,"Man",0,0,100,6,3,2,1,"Separated",7,2,1,60,20,1,1,80,90.1666666666667,91.3333333333333,95.3333333333333,86.6666666666667,NA,283.04,15,5,250,88.7,93.025,1
202048,19,3,"Man",0,1,99,6,3,6,6,"Together",7,0,0,240,12,1,0,95,89.5,89.8333333333333,88.3333333333333,87.3333333333333,NA,255.29,10,0,250,90,93.5,0
197878,20,3,"Woman",0,1,99,6,4,6,5,"Separated",5,1,0,240,17,0,0,92,84,NA,84.8333333333333,89.6666666666667,88,275.79,15,5,250,87.7,92.275,1
852104,19,2,"Woman",0,0,95,5,5,2,NA,"Together",6,0,0,180,12,0,1,89.3333333333333,94.8333333333333,94.3333333333333,90.6666666666667,76.3333333333333,NA,344.57,15,5,250,89.1,93.325,1
877109,18,1,"Woman",0,0,95,5,4,2,3,"Together",2,2,1,30,15,0,1,82.5,81.8333333333333,90.8333333333333,96.5,87.6666666666667,NA,389.7,15,5,250,87.8666666666667,92.4,1
553565,19,2,"Woman",0,1,100,6,2,2,NA,"Together",4,0,0,30,15,0,1,76.6666666666667,84.3333333333333,86.1666666666667,89,79,NA,392.04,13.9,3.9,250,83.0333333333333,88.665,1
611968,18,1,"Woman",0,1,100,6,1,4,6,"Divorced",5,0,1,120,18,0,1,53.3333333333333,77,84,66.3333333333333,79,66,393.16,10,0,250,74.4666666666667,81.85,0
601701,20,3,"Woman",0,1,99,5,4,3,NA,"Separated",3,2,1,200,30,0,1,99.3333333333333,96.1666666666667,90.8333333333333,91,97,NA,371.42,10,0,250,94.8666666666667,97.15,0
676026,19,2,"Woman",0,1,100,6,2,5,5,"Together",7,0,0,60,14,0,0,77,81.5,86.3333333333333,90,80.6666666666667,86,264.19,15,5,250,84.9,90.175,1
265323,19,2,"Man",1,1,95,6,3,6,6,"Together",7,0,0,30,28,0,0,74.8333333333333,83.1666666666667,69.6666666666667,77.8333333333333,80,86,365.75,14.9,4.9,250,80.3666666666667,86.765,1
282568,19,2,"Woman",0,1,80,5,2,5,6,"Together",6,0,2,300,21,0,0,95,90.5,99.3333333333333,96.6666666666667,94.6666666666667,NA,358.84,15,5,250,95.2333333333333,97.925,1
184622,21,3,"Woman",0,1,90,6,3,5,5,"Together",6,0,0,200,15.45,0,0,91.6666666666667,91,91,88.5,93,86,391.5,10,0,250,91.0333333333333,94.275,0
176796,18,1,"Woman",1,0,90,6,9,5,5,"Together",7,0,0,180,10,0,0,80.3333333333333,83.8333333333333,87.3333333333333,79.5,77.3333333333333,70,265.83,10,0,250,81.6666666666667,87.25,0
711072,20,3,"Woman",0,1,100,6,2,6,6,"Together",5,1,2,120,8,0,0,79,84.5,65.5,80.6666666666667,87.2533333333333,64,369.2,14.9,4.9,250,79.384,86.028,1
158198,20,2,"Man",0,1,97,6,2,5,5,"Together",6,0,0,60,18,0,0,93,94.1666666666667,82.5,79.1666666666667,87,80,319.64,10,0,250,87.3333333333333,91.5,0
376854,18,1,"Woman",0,0,100,6,9,5,NA,"Together",7,3,0,150,33,0,0,89.6666666666667,94.6666666666667,93,96.6666666666667,88,NA,368.92,15,5,250,92.4,95.8,1
861674,19,2,"Woman",0,1,100,6,2,5,6,"Together",7,0,0,360,24,0,0,93.3333333333333,71.6666666666667,87.6666666666667,86.8333333333333,91.3333333333333,80,295.86,15,5,250,87.8333333333333,92.375,1
224768,19,1,"Woman",0,0,80,6,4,NA,NA,"Together",3,2,1,60,12,0,NA,62.3333333333333,53.8333333333333,55,49.3333333333333,78.3333333333333,48,384,15,5,250,59.7666666666667,71.325,1
556020,18,1,"Woman",0,0,85,5,4,3,3,"Together",6,2,1,60,30,0,1,74.5,67.6666666666667,85.3333333333333,73,74.1666666666667,66,400,15,5,250,74.9333333333333,82.7,1
